#EXPORTTYPE:                 ,DATA ALL                               
#FILE:                       ,2024_06_21_005c-B_300C_isotherm.ngb-ss5
#FORMAT:                     ,NETZSCH5                               
#FTYPE:                      ,ASCII                                  
#IDENTITY:                   ,PS-SCF3                                
#DECIMAL:                    ,POINT                                  
#SEPARATOR:                  ,COMMA                                  
#MTYPE:                      ,DSC                                    
#INSTRUMENT:                 ,NETZSCH STA 449F5                      
#PROJECT:                    ,                                       
#DATE/TIME:                  ,6/21/2024 12:22:40 PM (UTC-4)          
#CORR. FILE:                 ,                                       
#TEMPCAL:                    ,28-06-2023 13:26                       
#SENSITIVITY:                ,28-06-2023 13:53                       
#LABORATORY:                 ,                                       
#OPERATOR:                   ,Stanley                                
#REMARK:                     ,                                       
#SAMPLE:                     ,005c-B-2                               
#SAMPLE MASS /mg:            ,5.0                                    
#MATERIAL:                   ,                                       
#REFERENCE:                  ,-----                                  
#REFERENCE MASS /mg:         ,0                                      
#TYPE OF CRUCIBLE:           ,Al2O3 85 ‘l, open                      
#SAMPLE CRUCIBLE MASS /mg:   ,0                                      
#REFERENCE CRUCIBLE MASS /mg:,0                                      
#DSC RANGE /‘V:              ,5000                                   
#TG RANGE /mg:               ,35000                                  
#TAU-R:                      ,---                                    
#CORR. CODE:                 ,000                                    
#EXO:                        ,-1                                     
#RANGE:                      ,30›C....800›C/0.0....10.0K/min         
#SEGMENT:                    ,S4/5                                   
#SEG. 1:                     ,30›C/10.0(K/min)/100›C                 
#SEG. 2:                     ,100›C/00:10/100›C                      
#SEG. 3:                     ,100›C/5.0(K/min)/300›C                 
#SEG. 4:                     ,300›C/24:00/300›C                      
#SEG. 5:                     ,300›C/10.0(K/min)/800›C                

##Temp./›C,Time/min,DSC/(mW/mg),Mass loss/mg,Gas Flow(purge2)/(ml/min),Gas Flow(protective)/(ml/min),TIC(scan:1)/A,Sensit./(uV/mW)
300.01300,1067.51083,     -1.11844,-3.67887,50.00000,20.00000,6.905986e-08,0.78719
300.00101,1067.61083,     -1.11882,-3.67751,50.00000,20.00000,6.893867e-08,0.78721
300.01501,1067.71083,     -1.11903,-3.67887,50.00000,20.00000,6.887807e-08,0.78719
300.01099,1067.81083,     -1.11805,-3.67887,50.00000,20.00000,6.895306e-08,0.78720
300.01801,1067.91083,     -1.11768,-3.67887,50.00000,20.00000,6.900584e-08,0.78719
300.01401,1068.01083,     -1.11845,-3.67887,50.00000,20.00000,6.899654e-08,0.78719
300.00699,1068.11083,     -1.11611,-3.67887,50.00000,20.00000,6.900639e-08,0.78720
300.00299,1068.21083,     -1.11785,-3.68023,50.00000,20.00000,6.904607e-08,0.78720
300.01001,1068.31083,     -1.11747,-3.67887,50.00000,20.00000,6.908281e-08,0.78720
300.01001,1068.41083,     -1.11631,-3.67887,50.00000,20.00000,6.906346e-08,0.78720
300.01001,1068.51083,     -1.11689,-3.67887,50.00000,20.00000,6.898224e-08,0.78720
300.00800,1068.61083,     -1.11708,-3.67887,50.00000,20.00000,6.896046e-08,0.78720
300.00400,1068.71083,     -1.11611,-3.68046,50.00000,20.00000,6.901974e-08,0.78720
300.01401,1068.81083,     -1.11554,-3.68046,50.00000,20.00000,6.902163e-08,0.78719
300.01199,1068.91083,     -1.11534,-3.68046,50.00000,20.00000,6.897765e-08,0.78719
300.01401,1069.01083,     -1.11593,-3.68046,50.00000,20.00000,6.901205e-08,0.78719
300.00601,1069.11083,     -1.11572,-3.68046,50.00000,20.00000,6.907301e-08,0.78720
300.00699,1069.21083,     -1.11630,-3.68181,50.00000,20.00000,6.905730e-08,0.78720
299.99799,1069.31083,     -1.11474,-3.68046,50.00000,20.00000,6.900723e-08,0.78721
300.01001,1069.41083,     -1.11553,-3.68181,50.00000,20.00000,6.898373e-08,0.78720
299.99799,1069.51083,     -1.11455,-3.68317,50.00000,20.00000,6.901454e-08,0.78721
300.00000,1069.61083,     -1.11455,-3.68181,50.00000,20.00000,6.906164e-08,0.78721
300.00900,1069.71083,     -1.11456,-3.68181,50.00000,20.00000,6.904563e-08,0.78720
300.00900,1069.81083,     -1.11534,-3.68181,50.00000,20.00000,6.901329e-08,0.78720
300.01001,1069.91083,     -1.11495,-3.68181,50.00000,20.00000,6.903975e-08,0.78720
300.01801,1070.01083,     -1.11438,-3.68317,50.00000,20.00000,6.903821e-08,0.78719
300.01001,1070.11083,     -1.11456,-3.68181,50.00000,20.00000,6.896377e-08,0.78720
300.01401,1070.21083,     -1.11437,-3.68181,50.00000,20.00000,6.893100e-08,0.78719
300.01599,1070.31083,     -1.11477,-3.68181,50.00000,20.00000,6.896548e-08,0.78719
300.01199,1070.41083,     -1.11476,-3.68317,50.00000,20.00000,6.898345e-08,0.78719
300.01199,1070.51083,     -1.11554,-3.68317,50.00000,20.00000,6.898934e-08,0.78719
300.01700,1070.61083,     -1.11438,-3.68317,50.00000,20.00000,6.901954e-08,0.78719
300.01801,1070.71083,     -1.11477,-3.68283,50.00000,20.00000,6.902682e-08,0.78719
300.01300,1070.81083,     -1.11457,-3.68181,50.00000,20.00000,6.898387e-08,0.78719
300.02100,1070.91083,     -1.11341,-3.68317,50.00000,20.00000,6.895690e-08,0.78719
300.00400,1071.01083,     -1.11475,-3.68317,50.00000,20.00000,6.897624e-08,0.78720
300.01700,1071.11083,     -1.11399,-3.68317,50.00000,20.00000,6.900674e-08,0.78719
300.01501,1071.21083,     -1.11457,-3.68317,50.00000,20.00000,6.901905e-08,0.78719
300.01300,1071.31083,     -1.11457,-3.68453,50.00000,20.00000,6.900130e-08,0.78719
300.01700,1071.41083,     -1.11535,-3.68351,50.00000,20.00000,6.901259e-08,0.78719
300.01501,1071.51083,     -1.11457,-3.68351,50.00000,20.00000,6.908872e-08,0.78719
300.01300,1071.61083,     -1.11573,-3.68351,50.00000,20.00000,6.909017e-08,0.78719
300.02499,1071.71083,     -1.11497,-3.68385,50.00000,20.00000,6.897779e-08,0.78718
300.01199,1071.81083,     -1.11495,-3.68487,50.00000,20.00000,6.894662e-08,0.78719
300.01300,1071.91083,     -1.11651,-3.68487,50.00000,20.00000,6.901055e-08,0.78719
300.02499,1072.01083,     -1.11536,-3.68623,50.00000,20.00000,6.902241e-08,0.78718
300.01401,1072.11083,     -1.11534,-3.68487,50.00000,20.00000,6.902681e-08,0.78719
300.01300,1072.21083,     -1.11651,-3.68487,50.00000,20.00000,6.910494e-08,0.78719
300.01700,1072.31083,     -1.11574,-3.68634,50.00000,20.00000,6.914470e-08,0.78719
300.01501,1072.41083,     -1.11554,-3.68634,50.00000,20.00000,6.907156e-08,0.78719
300.01001,1072.51083,     -1.11592,-3.68532,50.00000,20.00000,6.899548e-08,0.78720
300.01700,1072.61083,     -1.11496,-3.68566,50.00000,20.00000,6.897681e-08,0.78719
300.01001,1072.71083,     -1.11418,-3.68532,50.00000,20.00000,6.898010e-08,0.78720
300.01199,1072.81083,     -1.11495,-3.68532,50.00000,20.00000,6.899944e-08,0.78719
300.01700,1072.91083,     -1.11438,-3.68566,50.00000,20.00000,6.904573e-08,0.78719
300.01599,1073.01083,     -1.11496,-3.68668,50.00000,20.00000,6.908609e-08,0.78719
300.01599,1073.11083,     -1.11380,-3.68668,50.00000,20.00000,6.908704e-08,0.78719
300.01999,1073.21083,     -1.11477,-3.68532,50.00000,20.00000,6.905877e-08,0.78719
300.01901,1073.31083,     -1.11477,-3.68668,50.00000,20.00000,6.902968e-08,0.78719
300.01099,1073.41083,     -1.11418,-3.68668,50.00000,20.00000,6.903932e-08,0.78720
300.02499,1073.51083,     -1.11458,-3.68668,50.00000,20.00000,6.905987e-08,0.78718
300.01599,1073.61083,     -1.11535,-3.68804,50.00000,20.00000,6.902350e-08,0.78719
300.01300,1073.71083,     -1.11592,-3.68804,50.00000,20.00000,6.898206e-08,0.78719
300.01300,1073.81083,     -1.11534,-3.68804,50.00000,20.00000,6.900842e-08,0.78719
300.00500,1073.91083,     -1.11514,-3.68702,50.00000,20.00000,6.906243e-08,0.78720
300.01501,1074.01083,     -1.11554,-3.68804,50.00000,20.00000,6.908719e-08,0.78719
300.02200,1074.11083,     -1.11516,-3.68804,50.00000,20.00000,6.905019e-08,0.78719
300.01199,1074.21083,     -1.11515,-3.68668,50.00000,20.00000,6.898179e-08,0.78719
300.01199,1074.31083,     -1.11437,-3.68804,50.00000,20.00000,6.896252e-08,0.78719
300.01300,1074.41083,     -1.11515,-3.68804,50.00000,20.00000,6.899105e-08,0.78719
300.01300,1074.51083,     -1.11554,-3.68804,50.00000,20.00000,6.902352e-08,0.78719
300.01801,1074.61083,     -1.11593,-3.68939,50.00000,20.00000,6.901811e-08,0.78719
300.00400,1074.71083,     -1.11630,-3.68939,50.00000,20.00000,6.896354e-08,0.78720
300.01901,1074.81083,     -1.11613,-3.68804,50.00000,20.00000,6.892638e-08,0.78719
300.01801,1074.91083,     -1.11516,-3.68837,50.00000,20.00000,6.895697e-08,0.78719
300.01599,1075.01083,     -1.11593,-3.68939,50.00000,20.00000,6.905427e-08,0.78719
300.01700,1075.11083,     -1.11535,-3.68939,50.00000,20.00000,6.911870e-08,0.78719
300.01401,1075.21083,     -1.11534,-3.68939,50.00000,20.00000,6.900932e-08,0.78719
300.00800,1075.31083,     -1.11553,-3.68939,50.00000,20.00000,6.889817e-08,0.78720
300.00800,1075.41083,     -1.11514,-3.68939,50.00000,20.00000,6.899358e-08,0.78720
300.02301,1075.51083,     -1.11477,-3.69075,50.00000,20.00000,6.910028e-08,0.78718
300.02499,1075.61083,     -1.11478,-3.68939,50.00000,20.00000,6.906457e-08,0.78718
300.02399,1075.71083,     -1.11516,-3.69075,50.00000,20.00000,6.901472e-08,0.78718
300.01999,1075.81083,     -1.11477,-3.69075,50.00000,20.00000,6.903145e-08,0.78719
300.01099,1075.91083,     -1.11689,-3.69075,50.00000,20.00000,6.909480e-08,0.78720
300.00800,1076.01083,     -1.11495,-3.69075,50.00000,20.00000,6.912343e-08,0.78720
300.01401,1076.11083,     -1.11631,-3.69177,50.00000,20.00000,6.903989e-08,0.78719
300.01099,1076.21083,     -1.11631,-3.69211,50.00000,20.00000,6.898989e-08,0.78720
300.00400,1076.31083,     -1.11456,-3.69075,50.00000,20.00000,6.906789e-08,0.78720
300.01401,1076.41083,     -1.11515,-3.69075,50.00000,20.00000,6.905848e-08,0.78719
300.00500,1076.51083,     -1.11398,-3.69075,50.00000,20.00000,6.893661e-08,0.78720
300.01401,1076.61083,     -1.11437,-3.69075,50.00000,20.00000,6.894770e-08,0.78719
300.01099,1076.71083,     -1.11437,-3.69222,50.00000,20.00000,6.906773e-08,0.78720
300.01199,1076.81083,     -1.11592,-3.69324,50.00000,20.00000,6.909108e-08,0.78719
300.02200,1076.91083,     -1.11419,-3.69188,50.00000,20.00000,6.903668e-08,0.78719
300.02899,1077.01083,     -1.11343,-3.69290,50.00000,20.00000,6.900329e-08,0.78718
300.01999,1077.11083,     -1.11477,-3.69290,50.00000,20.00000,6.901615e-08,0.78719
300.01401,1077.21083,     -1.11302,-3.69290,50.00000,20.00000,6.906337e-08,0.78719
300.02499,1077.31083,     -1.11361,-3.69460,50.00000,20.00000,6.909354e-08,0.78718
300.01999,1077.41083,     -1.11341,-3.69460,50.00000,20.00000,6.908492e-08,0.78719
300.02802,1077.51083,     -1.11401,-3.69324,50.00000,20.00000,6.905115e-08,0.78718
300.01501,1077.61083,     -1.11418,-3.69324,50.00000,20.00000,6.903430e-08,0.78719
300.02399,1077.71083,     -1.11361,-3.69324,50.00000,20.00000,6.907305e-08,0.78718
300.01599,1077.81083,     -1.11341,-3.69358,50.00000,20.00000,6.913629e-08,0.78719
300.01700,1077.91083,     -1.11477,-3.69460,50.00000,20.00000,6.917354e-08,0.78719
300.01700,1078.01083,     -1.11244,-3.69324,50.00000,20.00000,6.913709e-08,0.78719
300.01501,1078.11083,     -1.11341,-3.69392,50.00000,20.00000,6.906430e-08,0.78719
300.02301,1078.21083,     -1.11419,-3.69460,50.00000,20.00000,6.906102e-08,0.78718
300.02301,1078.31083,     -1.11400,-3.69460,50.00000,20.00000,6.908623e-08,0.78718
300.02499,1078.41083,     -1.11420,-3.69460,50.00000,20.00000,6.906012e-08,0.78718
300.02600,1078.51083,     -1.11420,-3.69460,50.00000,20.00000,6.903854e-08,0.78718
300.01401,1078.61083,     -1.11418,-3.69595,50.00000,20.00000,6.906427e-08,0.78719
300.02301,1078.71083,     -1.11322,-3.69595,50.00000,20.00000,6.908682e-08,0.78718
300.02200,1078.81083,     -1.11380,-3.69460,50.00000,20.00000,6.909136e-08,0.78719
300.02399,1078.91083,     -1.11381,-3.69460,50.00000,20.00000,6.910924e-08,0.78718
300.02899,1079.01083,     -1.11439,-3.69595,50.00000,20.00000,6.913480e-08,0.78718
300.02499,1079.11083,     -1.11420,-3.69460,50.00000,20.00000,6.913788e-08,0.78718
300.02499,1079.21083,     -1.11400,-3.69595,50.00000,20.00000,6.908928e-08,0.78718
300.01501,1079.31083,     -1.11457,-3.69731,50.00000,20.00000,6.899475e-08,0.78719
300.02399,1079.41083,     -1.11439,-3.69595,50.00000,20.00000,6.894885e-08,0.78718
300.02100,1079.51083,     -1.11497,-3.69595,50.00000,20.00000,6.898790e-08,0.78719
300.02802,1079.61083,     -1.11517,-3.69595,50.00000,20.00000,6.904495e-08,0.78718
300.02100,1079.71083,     -1.11555,-3.69595,50.00000,20.00000,6.908524e-08,0.78719
300.02399,1079.81083,     -1.11478,-3.69595,50.00000,20.00000,6.910825e-08,0.78718
300.02701,1079.91083,     -1.11556,-3.69595,50.00000,20.00000,6.909567e-08,0.78718
300.01901,1080.01083,     -1.11458,-3.69595,50.00000,20.00000,6.904046e-08,0.78719
300.01700,1080.11083,     -1.11535,-3.69731,50.00000,20.00000,6.900338e-08,0.78719
300.02499,1080.21083,     -1.11594,-3.69731,50.00000,20.00000,6.901552e-08,0.78718
300.02200,1080.31083,     -1.11632,-3.69595,50.00000,20.00000,6.903658e-08,0.78719
300.02499,1080.41083,     -1.11652,-3.69731,50.00000,20.00000,6.903094e-08,0.78718
300.01999,1080.51083,     -1.11593,-3.69731,50.00000,20.00000,6.898488e-08,0.78719
300.01099,1080.61083,     -1.11689,-3.69731,50.00000,20.00000,6.897151e-08,0.78720
300.02100,1080.71083,     -1.11632,-3.69731,50.00000,20.00000,6.905115e-08,0.78719
300.01700,1080.81083,     -1.11670,-3.69731,50.00000,20.00000,6.911073e-08,0.78719
300.01199,1080.91083,     -1.11631,-3.69731,50.00000,20.00000,6.908879e-08,0.78719
300.01300,1081.01083,     -1.11651,-3.69731,50.00000,20.00000,6.907219e-08,0.78719
300.01700,1081.11083,     -1.11632,-3.69867,50.00000,20.00000,6.907523e-08,0.78719
300.01300,1081.21083,     -1.11612,-3.69867,50.00000,20.00000,6.903246e-08,0.78719
300.01801,1081.31083,     -1.11554,-3.69867,50.00000,20.00000,6.898648e-08,0.78719
300.00900,1081.41083,     -1.11592,-3.69867,50.00000,20.00000,6.900918e-08,0.78720
300.01801,1081.51083,     -1.11612,-3.69765,50.00000,20.00000,6.905020e-08,0.78719
300.01501,1081.61083,     -1.11554,-3.69765,50.00000,20.00000,6.906329e-08,0.78719
300.01801,1081.71083,     -1.11516,-3.69935,50.00000,20.00000,6.907329e-08,0.78719
300.01199,1081.81083,     -1.11457,-3.69901,50.00000,20.00000,6.907619e-08,0.78719
300.02200,1081.91083,     -1.11516,-3.69901,50.00000,20.00000,6.903766e-08,0.78719
300.01199,1082.01083,     -1.11321,-3.69901,50.00000,20.00000,6.901446e-08,0.78719
300.01300,1082.11083,     -1.11437,-3.69901,50.00000,20.00000,6.908571e-08,0.78719
300.01401,1082.21083,     -1.11321,-3.70037,50.00000,20.00000,6.916413e-08,0.78719
300.01501,1082.31083,     -1.11302,-3.69901,50.00000,20.00000,6.915687e-08,0.78719
300.01199,1082.41083,     -1.11263,-3.70037,50.00000,20.00000,6.909356e-08,0.78719
300.01199,1082.51083,     -1.11205,-3.69901,50.00000,20.00000,6.903096e-08,0.78719
300.01801,1082.61083,     -1.11244,-3.70037,50.00000,20.00000,6.902912e-08,0.78719
300.01599,1082.71083,     -1.11225,-3.70037,50.00000,20.00000,6.905348e-08,0.78719
300.01901,1082.81083,     -1.11283,-3.70071,50.00000,20.00000,6.900596e-08,0.78719
300.02200,1082.91083,     -1.11264,-3.70071,50.00000,20.00000,6.896222e-08,0.78719
300.01901,1083.01083,     -1.11264,-3.70071,50.00000,20.00000,6.903277e-08,0.78719
300.01999,1083.11083,     -1.11322,-3.70071,50.00000,20.00000,6.909919e-08,0.78719
300.01099,1083.21083,     -1.11476,-3.70071,50.00000,20.00000,6.906508e-08,0.78720
300.01700,1083.31083,     -1.11438,-3.70172,50.00000,20.00000,6.901843e-08,0.78719
300.02200,1083.41083,     -1.11458,-3.70172,50.00000,20.00000,6.901173e-08,0.78719
300.01801,1083.51083,     -1.11574,-3.70172,50.00000,20.00000,6.903338e-08,0.78719
300.01801,1083.61083,     -1.11554,-3.70172,50.00000,20.00000,6.904775e-08,0.78719
300.00601,1083.71083,     -1.11572,-3.70172,50.00000,20.00000,6.902605e-08,0.78720
300.01801,1083.81083,     -1.11535,-3.70308,50.00000,20.00000,6.901373e-08,0.78719
300.00601,1083.91083,     -1.11475,-3.70172,50.00000,20.00000,6.904234e-08,0.78720
300.01700,1084.01083,     -1.11477,-3.70172,50.00000,20.00000,6.907956e-08,0.78719
300.01001,1084.11083,     -1.11456,-3.70172,50.00000,20.00000,6.909171e-08,0.78720
300.01001,1084.21083,     -1.11515,-3.70172,50.00000,20.00000,6.905741e-08,0.78720
300.01501,1084.31083,     -1.11476,-3.70308,50.00000,20.00000,6.902672e-08,0.78719
300.00900,1084.41083,     -1.11476,-3.70308,50.00000,20.00000,6.907534e-08,0.78720
300.01300,1084.51083,     -1.11399,-3.70308,50.00000,20.00000,6.913205e-08,0.78719
300.01901,1084.61083,     -1.11438,-3.70172,50.00000,20.00000,6.911545e-08,0.78719
299.99899,1084.71083,     -1.11474,-3.70308,50.00000,20.00000,6.905799e-08,0.78721
300.01501,1084.81083,     -1.11321,-3.70172,50.00000,20.00000,6.900188e-08,0.78719
300.01001,1084.91083,     -1.11437,-3.70308,50.00000,20.00000,6.897420e-08,0.78720
300.01401,1085.01083,     -1.11515,-3.70308,50.00000,20.00000,6.897891e-08,0.78719
300.00900,1085.11083,     -1.11340,-3.70206,50.00000,20.00000,6.899760e-08,0.78720
300.01901,1085.21083,     -1.11496,-3.70240,50.00000,20.00000,6.900076e-08,0.78719
300.00900,1085.31083,     -1.11417,-3.70342,50.00000,20.00000,6.896789e-08,0.78720
300.01199,1085.41083,     -1.11437,-3.70342,50.00000,20.00000,6.895394e-08,0.78719
300.00400,1085.51083,     -1.11300,-3.70342,50.00000,20.00000,6.899829e-08,0.78720
300.00800,1085.61083,     -1.11340,-3.70342,50.00000,20.00000,6.905009e-08,0.78720
300.01401,1085.71083,     -1.11437,-3.70206,50.00000,20.00000,6.907875e-08,0.78719
300.01300,1085.81083,     -1.11321,-3.70478,50.00000,20.00000,6.910050e-08,0.78719
300.01099,1085.91083,     -1.11282,-3.70478,50.00000,20.00000,6.911151e-08,0.78720
300.00900,1086.01083,     -1.11282,-3.70478,50.00000,20.00000,6.909385e-08,0.78720
300.01300,1086.11083,     -1.11205,-3.70478,50.00000,20.00000,6.905350e-08,0.78719
300.01801,1086.21083,     -1.11050,-3.70478,50.00000,20.00000,6.901020e-08,0.78719
300.00699,1086.31083,     -1.11146,-3.70478,50.00000,20.00000,6.899908e-08,0.78720
300.01801,1086.41083,     -1.11167,-3.70478,50.00000,20.00000,6.903142e-08,0.78719
300.01700,1086.51083,     -1.11167,-3.70478,50.00000,20.00000,6.906905e-08,0.78719
300.01901,1086.61083,     -1.11361,-3.70478,50.00000,20.00000,6.908262e-08,0.78719
300.00400,1086.71083,     -1.11300,-3.70580,50.00000,20.00000,6.906133e-08,0.78720
300.00500,1086.81083,     -1.11262,-3.70580,50.00000,20.00000,6.904545e-08,0.78720
300.01001,1086.91083,     -1.11243,-3.70444,50.00000,20.00000,6.907765e-08,0.78720
300.00800,1087.01083,     -1.11379,-3.70580,50.00000,20.00000,6.909171e-08,0.78720
300.00800,1087.11083,     -1.11301,-3.70580,50.00000,20.00000,6.903703e-08,0.78720
300.00201,1087.21083,     -1.11320,-3.70478,50.00000,20.00000,6.897993e-08,0.78720
300.00299,1087.31083,     -1.11359,-3.70478,50.00000,20.00000,6.896248e-08,0.78720
300.00000,1087.41083,     -1.11242,-3.70625,50.00000,20.00000,6.896711e-08,0.78721
300.00000,1087.51083,     -1.11358,-3.70625,50.00000,20.00000,6.899022e-08,0.78721
300.00400,1087.61083,     -1.11223,-3.70625,50.00000,20.00000,6.903682e-08,0.78720
300.01700,1087.71083,     -1.11225,-3.70625,50.00000,20.00000,6.907845e-08,0.78719
300.00601,1087.81083,     -1.11281,-3.70625,50.00000,20.00000,6.908250e-08,0.78720
300.00699,1087.91083,     -1.11185,-3.70761,50.00000,20.00000,6.905178e-08,0.78720
300.01099,1088.01083,     -1.11301,-3.70761,50.00000,20.00000,6.901569e-08,0.78720
300.01401,1088.11083,     -1.11147,-3.70602,50.00000,20.00000,6.902956e-08,0.78719
300.01401,1088.21083,     -1.11147,-3.70738,50.00000,20.00000,6.907721e-08,0.78719
300.01300,1088.31083,     -1.11321,-3.70874,50.00000,20.00000,6.908937e-08,0.78719
300.00900,1088.41083,     -1.11282,-3.70738,50.00000,20.00000,6.908751e-08,0.78720
300.01401,1088.51083,     -1.11166,-3.70738,50.00000,20.00000,6.911026e-08,0.78719
300.01700,1088.61083,     -1.11108,-3.70738,50.00000,20.00000,6.911950e-08,0.78719
300.02100,1088.71083,     -1.11225,-3.70874,50.00000,20.00000,6.908944e-08,0.78719
300.01300,1088.81083,     -1.11263,-3.70806,50.00000,20.00000,6.903974e-08,0.78719
300.01300,1088.91083,     -1.11088,-3.70942,50.00000,20.00000,6.899851e-08,0.78719
300.00800,1089.01083,     -1.11262,-3.70806,50.00000,20.00000,6.899346e-08,0.78720
300.01099,1089.11083,     -1.11185,-3.70806,50.00000,20.00000,6.902665e-08,0.78720
300.00699,1089.21083,     -1.11146,-3.70942,50.00000,20.00000,6.907479e-08,0.78720
300.01199,1089.31083,     -1.11146,-3.70942,50.00000,20.00000,6.906738e-08,0.78719
300.01901,1089.41083,     -1.11128,-3.70953,50.00000,20.00000,6.900588e-08,0.78719
300.01199,1089.51083,     -1.11069,-3.70885,50.00000,20.00000,6.901383e-08,0.78719
300.01801,1089.61083,     -1.11070,-3.70919,50.00000,20.00000,6.907281e-08,0.78719
300.01501,1089.71083,     -1.11069,-3.70953,50.00000,20.00000,6.905704e-08,0.78719
300.02600,1089.81083,     -1.11148,-3.70953,50.00000,20.00000,6.902471e-08,0.78718
300.02499,1089.91083,     -1.11090,-3.71089,50.00000,20.00000,6.906593e-08,0.78718
300.02100,1090.01083,     -1.11051,-3.70953,50.00000,20.00000,6.909910e-08,0.78719
300.02399,1090.11083,     -1.11206,-3.70953,50.00000,20.00000,6.907974e-08,0.78718
300.01901,1090.21083,     -1.11186,-3.71089,50.00000,20.00000,6.910679e-08,0.78719
300.01801,1090.31083,     -1.11205,-3.71123,50.00000,20.00000,6.917152e-08,0.78719
300.02100,1090.41083,     -1.11361,-3.71123,50.00000,20.00000,6.915273e-08,0.78719
300.01099,1090.51083,     -1.11340,-3.71123,50.00000,20.00000,6.906507e-08,0.78720
300.01501,1090.61083,     -1.11341,-3.71123,50.00000,20.00000,6.899694e-08,0.78719
300.01401,1090.71083,     -1.11457,-3.71123,50.00000,20.00000,6.895049e-08,0.78719
300.01001,1090.81083,     -1.11476,-3.71123,50.00000,20.00000,6.891568e-08,0.78720
300.01300,1090.91083,     -1.11476,-3.71123,50.00000,20.00000,6.893471e-08,0.78719
300.01501,1091.01083,     -1.11438,-3.71123,50.00000,20.00000,6.900114e-08,0.78719
300.01401,1091.11083,     -1.11437,-3.71123,50.00000,20.00000,6.903908e-08,0.78719
300.01199,1091.21083,     -1.11398,-3.71191,50.00000,20.00000,6.904283e-08,0.78719
300.01001,1091.31083,     -1.11379,-3.71225,50.00000,20.00000,6.904587e-08,0.78720
300.01501,1091.41083,     -1.11321,-3.71225,50.00000,20.00000,6.902687e-08,0.78719
300.01501,1091.51083,     -1.11302,-3.71225,50.00000,20.00000,6.897894e-08,0.78719
300.00201,1091.61083,     -1.11223,-3.71225,50.00000,20.00000,6.897200e-08,0.78720
300.00500,1091.71083,     -1.11068,-3.71225,50.00000,20.00000,6.900685e-08,0.78720
300.01099,1091.81083,     -1.11069,-3.71360,50.00000,20.00000,6.898731e-08,0.78720
300.00800,1091.91083,     -1.11010,-3.71360,50.00000,20.00000,6.894254e-08,0.78720
300.01001,1092.01083,     -1.10972,-3.71360,50.00000,20.00000,6.897780e-08,0.78720
300.01599,1092.11083,     -1.10895,-3.71326,50.00000,20.00000,6.904334e-08,0.78719
300.01501,1092.21083,     -1.10953,-3.71360,50.00000,20.00000,6.905431e-08,0.78719
300.01001,1092.31083,     -1.10894,-3.71360,50.00000,20.00000,6.906427e-08,0.78720
300.01801,1092.41083,     -1.10837,-3.71360,50.00000,20.00000,6.909776e-08,0.78719
300.01700,1092.51083,     -1.10798,-3.71360,50.00000,20.00000,6.904258e-08,0.78719
300.01700,1092.61083,     -1.10856,-3.71225,50.00000,20.00000,6.893654e-08,0.78719
300.00601,1092.71083,     -1.10952,-3.71292,50.00000,20.00000,6.897643e-08,0.78720
300.02100,1092.81083,     -1.11031,-3.71292,50.00000,20.00000,6.907887e-08,0.78719
300.01501,1092.91083,     -1.11050,-3.71360,50.00000,20.00000,6.905766e-08,0.78719
300.01501,1093.01083,     -1.11011,-3.71360,50.00000,20.00000,6.903279e-08,0.78719
300.01700,1093.11083,     -1.11089,-3.71496,50.00000,20.00000,6.911811e-08,0.78719
300.01801,1093.21083,     -1.11012,-3.71428,50.00000,20.00000,6.912820e-08,0.78719
300.00900,1093.31083,     -1.11049,-3.71360,50.00000,20.00000,6.902354e-08,0.78720
300.01001,1093.41083,     -1.10972,-3.71360,50.00000,20.00000,6.901537e-08,0.78720
300.01001,1093.51083,     -1.11030,-3.71360,50.00000,20.00000,6.907299e-08,0.78720
300.00900,1093.61083,     -1.11069,-3.71496,50.00000,20.00000,6.903146e-08,0.78720
300.01099,1093.71083,     -1.11049,-3.71496,50.00000,20.00000,6.898800e-08,0.78720
300.01999,1093.81083,     -1.10954,-3.71496,50.00000,20.00000,6.904327e-08,0.78719
300.02100,1093.91083,     -1.10973,-3.71496,50.00000,20.00000,6.908383e-08,0.78719
300.01001,1094.01083,     -1.10991,-3.71496,50.00000,20.00000,6.906247e-08,0.78720
300.01300,1094.11083,     -1.10895,-3.71654,50.00000,20.00000,6.904811e-08,0.78719
300.01599,1094.21083,     -1.10837,-3.71598,50.00000,20.00000,6.906169e-08,0.78719
300.01599,1094.31083,     -1.10740,-3.71462,50.00000,20.00000,6.908038e-08,0.78719
300.02899,1094.41083,     -1.10858,-3.71598,50.00000,20.00000,6.906918e-08,0.78718
300.01501,1094.51083,     -1.10837,-3.71462,50.00000,20.00000,6.901380e-08,0.78719
300.01901,1094.61083,     -1.10876,-3.71598,50.00000,20.00000,6.898896e-08,0.78719
300.01599,1094.71083,     -1.10895,-3.71598,50.00000,20.00000,6.902493e-08,0.78719
300.02899,1094.81083,     -1.10955,-3.71598,50.00000,20.00000,6.903009e-08,0.78718
300.01300,1094.91083,     -1.10972,-3.71734,50.00000,20.00000,6.899408e-08,0.78719
300.02899,1095.01083,     -1.10955,-3.71734,50.00000,20.00000,6.900482e-08,0.78718
300.02301,1095.11083,     -1.10935,-3.71632,50.00000,20.00000,6.901371e-08,0.78718
