#EXPORTTYPE:                 ,DATA ALL                                                                    
#FILE:                       ,2024_02_16_SL_001H_280C_isotherm_1pt_min_SCB_with_100C_stabilization.ngb-ss5
#FORMAT:                     ,NETZSCH5                                                                    
#FTYPE:                      ,ANSI                                                                        
#IDENTITY:                   ,PS                                                                          
#DECIMAL:                    ,POINT                                                                       
#SEPARATOR:                  ,COMMA                                                                       
#MTYPE:                      ,DSC                                                                         
#INSTRUMENT:                 ,NETZSCH STA 449F5                                                           
#PROJECT:                    ,2024_02_16_SL_005                                                           
#DATE/TIME:                  ,2/16/2024 3:54:24 PM (UTC-5)                                                
#CORR. FILE:                 ,                                                                            
#TEMPCAL:                    ,28-06-2023 13:26                                                            
#SENSITIVITY:                ,28-06-2023 13:53                                                            
#LABORATORY:                 ,Tran/AAG                                                                    
#OPERATOR:                   ,Stanley                                                                     
#REMARK:                     ,                                                                            
#SAMPLE:                     ,001H_control                                                                
#SAMPLE MASS /mg:            ,5.58                                                                        
#MATERIAL:                   ,                                                                            
#REFERENCE:                  ,                                                                            
#REFERENCE MASS /mg:         ,0                                                                           
#TYPE OF CRUCIBLE:           ,Al2O3 85 µl, open                                                           
#SAMPLE CRUCIBLE MASS /mg:   ,0                                                                           
#REFERENCE CRUCIBLE MASS /mg:,0                                                                           
#DSC RANGE /µV:              ,5000                                                                        
#TG RANGE /mg:               ,35000                                                                       
#TAU-R:                      ,---                                                                         
#CORR. CODE:                 ,000                                                                         
#EXO:                        ,-1                                                                          
#RANGE:                      ,30°C....800°C/0.0....10.0K/min                                              
#SEGMENT:                    ,S1-5/5                                                                      
#SEG. 1:                     ,30°C/10.0(K/min)/100°C                                                      
#SEG. 2:                     ,100°C/00:10/100°C                                                           
#SEG. 3:                     ,100°C/10.0(K/min)/350°C                                                     
#SEG. 4:                     ,350°C/04:00/350°C                                                           
#SEG. 5:                     ,350°C/10.0(K/min)/800°C                                                     

##Temp./°C,Time/min,DSC/(mW/mg),Mass/%,Gas Flow(purge2)/(ml/min),Gas Flow(protective)/(ml/min),TIC(scan:1)/A,Sensit./(uV/mW),Segment
188.99300, 26.50000,      2.16797,     98.71864,50.00000,20.00000,1.046613e-07,0.87896,3
190.17900, 26.60000,      2.16216,     98.71864,50.00000,20.00000,1.046124e-07,0.87817,3
191.35899, 26.70000,      2.15805,     98.71864,50.00000,20.00000,1.045321e-07,0.87737,3
192.53300, 26.80000,      2.15253,     98.69444,50.00000,20.00000,1.044984e-07,0.87657,3
193.70900, 26.90000,      2.14405,     98.67007,50.00000,20.00000,1.044975e-07,0.87576,3
194.87100, 27.00000,      2.13804,     98.67007,50.00000,20.00000,1.044051e-07,0.87496,3
196.03200, 27.10000,      2.12656,     98.67007,50.00000,20.00000,1.043249e-07,0.87416,3
197.20100, 27.20000,      2.11680,     98.64570,50.00000,20.00000,1.044514e-07,0.87334,3
198.35899, 27.30000,      2.10718,     98.64570,50.00000,20.00000,1.045575e-07,0.87253,3
199.50900, 27.40000,      2.09644,     98.64570,50.00000,20.00000,1.044048e-07,0.87172,3
200.66299, 27.50000,      2.08663,     98.62133,50.00000,20.00000,1.042232e-07,0.87090,3
201.81599, 27.60000,      2.07525,     98.62133,50.00000,20.00000,1.041696e-07,0.87008,3
202.95000, 27.70000,      2.06618,     98.62133,50.00000,20.00000,1.041182e-07,0.86926,3
204.08200, 27.80000,      2.05522,     98.62133,50.00000,20.00000,1.040515e-07,0.86844,3
205.23000, 27.90000,      2.04584,     98.59713,50.00000,20.00000,1.040803e-07,0.86761,3
206.36400, 28.00000,      2.03518,     98.59713,50.00000,20.00000,1.041389e-07,0.86678,3
207.49300, 28.10000,      2.02765,     98.59713,50.00000,20.00000,1.040855e-07,0.86596,3
208.61301, 28.20000,      2.01805,     98.59713,50.00000,20.00000,1.039537e-07,0.86513,3
209.74100, 28.30000,      2.00908,     98.59713,50.00000,20.00000,1.038336e-07,0.86430,3
210.85699, 28.40000,      2.00151,     98.56667,50.00000,20.00000,1.038049e-07,0.86347,3
211.97000, 28.50000,      1.99203,     98.54839,50.00000,20.00000,1.038554e-07,0.86263,3
213.07600, 28.60000,      1.98491,     98.56057,50.00000,20.00000,1.038338e-07,0.86180,3
214.19000, 28.70000,      1.97557,     98.56057,50.00000,20.00000,1.037445e-07,0.86096,3
215.28900, 28.80000,      1.96779,     98.54229,50.00000,20.00000,1.037107e-07,0.86013,3
216.39500, 28.90000,      1.95794,     98.53620,50.00000,20.00000,1.037297e-07,0.85929,3
217.49100, 29.00000,      1.95173,     98.51183,50.00000,20.00000,1.037393e-07,0.85845,3
218.58600, 29.10000,      1.94169,     98.53620,50.00000,20.00000,1.036538e-07,0.85761,3
219.67799, 29.20000,      1.93307,     98.52401,50.00000,20.00000,1.034542e-07,0.85676,3
220.76601, 29.30000,      1.92714,     98.53620,50.00000,20.00000,1.032571e-07,0.85592,3
221.84399, 29.40000,      1.91896,     98.53620,50.00000,20.00000,1.031546e-07,0.85508,3
222.93900, 29.50000,      1.91176,     98.51183,50.00000,20.00000,1.031833e-07,0.85423,3
224.01401, 29.60000,      1.90483,     98.50591,50.00000,20.00000,1.032404e-07,0.85338,3
225.09200, 29.70000,      1.89791,     98.52401,50.00000,20.00000,1.031919e-07,0.85253,3
226.16499, 29.80000,      1.88936,     98.49982,50.00000,20.00000,1.031347e-07,0.85169,3
227.24699, 29.90000,      1.88275,     98.52007,50.00000,20.00000,1.031453e-07,0.85083,3
228.31300, 30.00000,      1.87498,     98.50179,50.00000,20.00000,1.030868e-07,0.84998,3
229.37199, 30.10000,      1.86751,     98.48351,50.00000,20.00000,1.029603e-07,0.84913,3
230.45200, 30.20000,      1.86104,     98.48351,50.00000,20.00000,1.029719e-07,0.84827,3
231.50400, 30.30000,      1.85241,     98.48351,50.00000,20.00000,1.030312e-07,0.84742,3
232.57201, 30.40000,      1.84477,     98.50789,50.00000,20.00000,1.028702e-07,0.84656,3
233.62199, 30.50000,      1.83709,     98.50789,50.00000,20.00000,1.027195e-07,0.84570,3
234.68100, 30.60000,      1.82796,     98.50789,50.00000,20.00000,1.028270e-07,0.84484,3
235.73399, 30.70000,      1.82091,     98.48351,50.00000,20.00000,1.028955e-07,0.84398,3
236.77299, 30.80000,      1.81237,     98.48351,50.00000,20.00000,1.027812e-07,0.84313,3
237.82401, 30.90000,      1.80319,     98.48351,50.00000,20.00000,1.026949e-07,0.84227,3
238.86600, 31.00000,      1.79447,     98.48351,50.00000,20.00000,1.026399e-07,0.84141,3
239.91100, 31.10000,      1.78818,     98.48351,50.00000,20.00000,1.024882e-07,0.84054,3
240.96100, 31.20000,      1.78141,     98.45914,50.00000,20.00000,1.024008e-07,0.83967,3
241.99800, 31.30000,      1.77493,     98.45914,50.00000,20.00000,1.025286e-07,0.83881,3
243.03600, 31.40000,      1.77138,     98.48351,50.00000,20.00000,1.025711e-07,0.83794,3
244.07800, 31.50000,      1.76424,     98.45914,50.00000,20.00000,1.023746e-07,0.83707,3
245.11200, 31.60000,      1.76084,     98.43495,50.00000,20.00000,1.022118e-07,0.83620,3
246.14600, 31.70000,      1.75596,     98.45914,50.00000,20.00000,1.022291e-07,0.83533,3
247.17900, 31.80000,      1.75370,     98.43495,50.00000,20.00000,1.024006e-07,0.83446,3
248.19901, 31.90000,      1.74945,     98.46129,50.00000,20.00000,1.024910e-07,0.83360,3
249.24600, 32.00000,      1.74689,     98.43692,50.00000,20.00000,1.023044e-07,0.83271,3
250.26601, 32.10000,      1.74444,     98.42473,50.00000,20.00000,1.021258e-07,0.83184,3
251.29300, 32.20000,      1.74200,     98.43889,50.00000,20.00000,1.021184e-07,0.83096,3
252.30299, 32.30000,      1.73970,     98.41452,50.00000,20.00000,1.020292e-07,0.83010,3
253.33000, 32.40000,      1.73643,     98.41452,50.00000,20.00000,1.018683e-07,0.82922,3
254.34399, 32.50000,      1.73463,     98.41452,50.00000,20.00000,1.018875e-07,0.82834,3
255.37399, 32.60000,      1.73352,     98.39032,50.00000,20.00000,1.019909e-07,0.82745,3
256.38800, 32.70000,      1.73172,     98.37204,50.00000,20.00000,1.019600e-07,0.82658,3
257.41400, 32.80000,      1.73127,     98.37204,50.00000,20.00000,1.018270e-07,0.82569,3
258.41400, 32.90000,      1.72878,     98.39642,50.00000,20.00000,1.017018e-07,0.82482,3
259.43900, 33.00000,      1.72750,     98.37204,50.00000,20.00000,1.017225e-07,0.82393,3
260.45099, 33.10000,      1.72636,     98.34570,50.00000,20.00000,1.018348e-07,0.82304,3
261.46201, 33.20000,      1.72390,     98.34570,50.00000,20.00000,1.018155e-07,0.82216,3
262.47299, 33.30000,      1.72359,     98.34570,50.00000,20.00000,1.016779e-07,0.82127,3
263.48499, 33.40000,      1.72313,     98.30914,50.00000,20.00000,1.015612e-07,0.82038,3
264.49399, 33.50000,      1.72183,     98.29695,50.00000,20.00000,1.015185e-07,0.81950,3
265.50101, 33.60000,      1.72136,     98.29086,50.00000,20.00000,1.015248e-07,0.81861,3
266.50800, 33.70000,      1.72139,     98.27276,50.00000,20.00000,1.014252e-07,0.81772,3
267.51300, 33.80000,      1.72109,     98.24229,50.00000,20.00000,1.012463e-07,0.81683,3
268.51999, 33.90000,      1.72114,     98.22401,50.00000,20.00000,1.012362e-07,0.81593,3
269.52899, 34.00000,      1.71984,     98.19964,50.00000,20.00000,1.012869e-07,0.81503,3
270.52499, 34.10000,      1.72088,     98.19964,50.00000,20.00000,1.011557e-07,0.81415,3
271.54501, 34.20000,      1.72129,     98.15502,50.00000,20.00000,1.010412e-07,0.81323,3
272.53799, 34.30000,      1.72133,     98.12473,50.00000,20.00000,1.011062e-07,0.81235,3
273.53000, 34.40000,      1.72254,     98.10036,50.00000,20.00000,1.010857e-07,0.81146,3
274.53299, 34.50000,      1.72310,     98.07599,50.00000,20.00000,1.009489e-07,0.81056,3
275.53900, 34.60000,      1.72419,     98.02742,50.00000,20.00000,1.010025e-07,0.80965,3
276.52802, 34.70000,      1.72541,     98.00305,50.00000,20.00000,1.011734e-07,0.80876,3
277.53101, 34.80000,      1.72650,     97.97867,50.00000,20.00000,1.011575e-07,0.80785,3
278.52802, 34.90000,      1.72826,     97.89964,50.00000,20.00000,1.010118e-07,0.80695,3
279.52899, 35.00000,      1.72969,     97.87527,50.00000,20.00000,1.008972e-07,0.80604,3
280.52600, 35.10000,      1.73164,     97.82670,50.00000,20.00000,1.008341e-07,0.80514,3
281.53000, 35.20000,      1.73428,     97.77796,50.00000,20.00000,1.008025e-07,0.80423,3
282.51501, 35.30000,      1.73639,     97.74749,50.00000,20.00000,1.007648e-07,0.80333,3
283.52701, 35.40000,      1.73958,     97.67670,50.00000,20.00000,1.007023e-07,0.80241,3
284.51001, 35.50000,      1.74118,     97.62599,50.00000,20.00000,1.006245e-07,0.80151,3
285.50500, 35.60000,      1.74453,     97.57527,50.00000,20.00000,1.005916e-07,0.80060,3
286.50900, 35.70000,      1.74671,     97.52455,50.00000,20.00000,1.006526e-07,0.79968,3
287.49301, 35.80000,      1.74971,     97.44946,50.00000,20.00000,1.006976e-07,0.79878,3
288.48700, 35.90000,      1.75239,     97.37258,50.00000,20.00000,1.006303e-07,0.79787,3
289.49500, 36.00000,      1.75615,     97.32186,50.00000,20.00000,1.004878e-07,0.79694,3
290.47601, 36.10000,      1.75883,     97.23674,50.00000,20.00000,1.003534e-07,0.79604,3
291.47101, 36.20000,      1.76206,     97.14140,50.00000,20.00000,1.003362e-07,0.79512,3
292.47501, 36.30000,      1.76670,     97.05018,50.00000,20.00000,1.003977e-07,0.79419,3
293.45700, 36.40000,      1.77045,     96.98530,50.00000,20.00000,1.004107e-07,0.79328,3
294.45200, 36.50000,      1.77251,     96.90412,50.00000,20.00000,1.003838e-07,0.79236,3
295.44601, 36.60000,      1.77751,     96.81487,50.00000,20.00000,1.003575e-07,0.79144,3
296.43500, 36.70000,      1.78164,     96.71559,50.00000,20.00000,1.003121e-07,0.79052,3
297.41699, 36.80000,      1.78492,     96.58387,50.00000,20.00000,1.002487e-07,0.78961,3
298.41501, 36.90000,      1.78875,     96.49050,50.00000,20.00000,1.002219e-07,0.78868,3
299.40799, 37.00000,      1.79224,     96.40341,50.00000,20.00000,1.002543e-07,0.78776,3
300.40799, 37.10000,      1.79697,     96.29194,50.00000,20.00000,1.003202e-07,0.78683,3
301.38501, 37.20000,      1.79957,     96.15806,50.00000,20.00000,1.003203e-07,0.78591,3
302.37601, 37.30000,      1.80483,     96.09319,50.00000,20.00000,1.001685e-07,0.78499,3
303.36301, 37.40000,      1.80905,     95.92903,50.00000,20.00000,1.000647e-07,0.78407,3
304.35101, 37.50000,      1.81398,     95.83566,50.00000,20.00000,1.001380e-07,0.78314,3
305.34601, 37.60000,      1.81806,     95.70591,50.00000,20.00000,1.000941e-07,0.78221,3
306.33801, 37.70000,      1.82373,     95.59444,50.00000,20.00000,9.988329e-08,0.78128,3
307.32101, 37.80000,      1.82974,     95.47688,50.00000,20.00000,9.987105e-08,0.78036,3
308.31799, 37.90000,      1.83299,     95.34301,50.00000,20.00000,1.000340e-07,0.77942,3
309.31201, 38.00000,      1.84010,     95.18889,50.00000,20.00000,1.000678e-07,0.77849,3
310.29099, 38.10000,      1.84404,     95.05520,50.00000,20.00000,9.995841e-08,0.77756,3
311.28699, 38.20000,      1.85155,     94.92545,50.00000,20.00000,9.982349e-08,0.77663,3
312.26300, 38.30000,      1.85727,     94.80179,50.00000,20.00000,9.978482e-08,0.77571,3
313.25800, 38.40000,      1.86429,     94.61111,50.00000,20.00000,9.986174e-08,0.77477,3
314.25400, 38.50000,      1.87185,     94.44695,50.00000,20.00000,9.989394e-08,0.77383,3
315.24301, 38.60000,      1.87854,     94.31523,50.00000,20.00000,9.984908e-08,0.77289,3
316.23300, 38.70000,      1.88524,     94.13065,50.00000,20.00000,9.982719e-08,0.77196,3
317.22800, 38.80000,      1.89375,     94.01308,50.00000,20.00000,9.984112e-08,0.77102,3
318.20700, 38.90000,      1.90011,     93.80824,50.00000,20.00000,9.984724e-08,0.77009,3
319.19699, 39.00000,      1.90954,     93.65412,50.00000,20.00000,9.976698e-08,0.76915,3
320.18399, 39.10000,      1.91845,     93.48799,50.00000,20.00000,9.959794e-08,0.76822,3
321.17001, 39.20000,      1.92577,     93.29534,50.00000,20.00000,9.954844e-08,0.76728,3
322.16199, 39.30000,      1.93545,     93.10072,50.00000,20.00000,9.967254e-08,0.76634,3
323.15302, 39.40000,      1.94426,     92.95072,50.00000,20.00000,9.978003e-08,0.76540,3
324.14099, 39.50000,      1.95398,     92.71559,50.00000,20.00000,9.977259e-08,0.76446,3
325.13400, 39.60000,      1.96356,     92.52491,50.00000,20.00000,9.964914e-08,0.76352,3
326.12201, 39.70000,      1.97261,     92.32616,50.00000,20.00000,9.949862e-08,0.76258,3
327.10501, 39.80000,      1.98275,     92.07688,50.00000,20.00000,9.942786e-08,0.76165,3
328.10001, 39.90000,      1.99384,     91.92688,50.00000,20.00000,9.944242e-08,0.76070,3
329.09698, 40.00000,      2.00371,     91.63692,50.00000,20.00000,9.949353e-08,0.75975,3
330.09100, 40.10000,      2.01684,     91.45645,50.00000,20.00000,9.947091e-08,0.75881,3
331.07199, 40.20000,      2.02745,     91.21935,50.00000,20.00000,9.934175e-08,0.75787,3
332.05499, 40.30000,      2.03808,     90.97599,50.00000,20.00000,9.918917e-08,0.75694,3
333.04199, 40.40000,      2.05002,     90.75090,50.00000,20.00000,9.914138e-08,0.75599,3
334.02600, 40.50000,      2.06072,     90.48746,50.00000,20.00000,9.930063e-08,0.75506,3
335.01999, 40.60000,      2.07219,     90.23996,50.00000,20.00000,9.941901e-08,0.75411,3
336.01700, 40.70000,      2.08461,     90.01093,50.00000,20.00000,9.926300e-08,0.75316,3
337.00400, 40.80000,      2.09794,     89.73728,50.00000,20.00000,9.913770e-08,0.75222,3
338.00500, 40.90000,      2.11007,     89.46953,50.00000,20.00000,9.925634e-08,0.75126,3
338.98300, 41.00000,      2.12272,     89.17151,50.00000,20.00000,9.938431e-08,0.75033,3
339.96899, 41.10000,      2.13506,     88.89785,50.00000,20.00000,9.938220e-08,0.74939,3
340.95099, 41.20000,      2.14851,     88.63835,50.00000,20.00000,9.929543e-08,0.74845,3
341.94800, 41.30000,      2.16112,     88.33423,50.00000,20.00000,9.918355e-08,0.74750,3
342.93900, 41.40000,      2.17558,     87.98961,50.00000,20.00000,9.910041e-08,0.74655,3
343.92599, 41.50000,      2.18805,     87.75233,50.00000,20.00000,9.903940e-08,0.74561,3
344.91199, 41.60000,      2.20275,     87.41989,50.00000,20.00000,9.899786e-08,0.74467,3
345.89801, 41.70000,      2.21602,     87.12384,50.00000,20.00000,9.909360e-08,0.74373,3
346.88501, 41.80000,      2.22987,     86.79749,50.00000,20.00000,9.929408e-08,0.74279,3
347.88501, 41.90000,      2.24454,     86.44677,50.00000,20.00000,9.920720e-08,0.74183,3
348.87799, 42.00000,      2.26014,     86.15878,50.00000,20.00000,9.885879e-08,0.74088,4
349.82999, 42.10000,      2.26938,     85.74516,50.00000,20.00000,9.878188e-08,0.73997,4
350.64600, 42.20000,      2.22442,     85.42903,50.00000,20.00000,9.897788e-08,0.73920,4
351.33499, 42.30000,      2.11921,     85.02545,50.00000,20.00000,9.911645e-08,0.73854,4
351.87500, 42.40000,      1.96081,     84.66254,50.00000,20.00000,9.913396e-08,0.73802,4
352.29501, 42.50000,      1.77429,     84.27939,50.00000,20.00000,9.907198e-08,0.73762,4
352.61600, 42.60000,      1.57438,     83.87599,50.00000,20.00000,9.898980e-08,0.73732,4
352.86099, 42.70000,      1.37621,     83.48262,50.00000,20.00000,9.892412e-08,0.73708,4
353.03900, 42.80000,      1.19043,     83.07921,50.00000,20.00000,9.886621e-08,0.73691,4
353.18799, 42.90000,      1.02531,     82.67975,50.00000,20.00000,9.881949e-08,0.73677,4
353.29999, 43.00000,      0.88477,     82.24588,50.00000,20.00000,9.880330e-08,0.73666,4
353.38699, 43.10000,      0.76904,     81.83835,50.00000,20.00000,9.883157e-08,0.73658,4
353.49200, 43.20000,      0.67781,     81.44910,50.00000,20.00000,9.890134e-08,0.73648,4
353.58899, 43.30000,      0.61142,     81.07204,50.00000,20.00000,9.894800e-08,0.73639,4
353.69901, 43.40000,      0.56211,     80.66452,50.00000,20.00000,9.892342e-08,0.73628,4
353.81500, 43.50000,      0.53081,     80.32186,50.00000,20.00000,9.886481e-08,0.73617,4
353.94400, 43.60000,      0.50917,     79.96505,50.00000,20.00000,9.880652e-08,0.73605,4
354.07999, 43.70000,      0.50052,     79.60824,50.00000,20.00000,9.875961e-08,0.73592,4
354.23401, 43.80000,      0.49728,     79.26971,50.00000,20.00000,9.872651e-08,0.73577,4
354.37500, 43.90000,      0.49644,     78.92097,50.00000,20.00000,9.870923e-08,0.73564,4
354.51999, 44.00000,      0.49765,     78.58853,50.00000,20.00000,9.874941e-08,0.73550,4
354.66699, 44.10000,      0.49477,     78.24373,50.00000,20.00000,9.886840e-08,0.73536,4
354.78299, 44.20000,      0.48889,     77.91326,50.00000,20.00000,9.890395e-08,0.73525,4
354.90701, 44.30000,      0.47800,     77.57670,50.00000,20.00000,9.878970e-08,0.73513,4
355.01700, 44.40000,      0.46281,     77.24839,50.00000,20.00000,9.880326e-08,0.73502,4
355.10999, 44.50000,      0.44315,     76.89158,50.00000,20.00000,9.900179e-08,0.73494,4
355.18900, 44.60000,      0.42124,     76.57724,50.00000,20.00000,9.902492e-08,0.73486,4
355.24701, 44.70000,      0.39336,     76.24480,50.00000,20.00000,9.885854e-08,0.73481,4
355.28799, 44.80000,      0.36398,     75.91219,50.00000,20.00000,9.887550e-08,0.73477,4
355.32700, 44.90000,      0.33143,     75.60609,50.00000,20.00000,9.904101e-08,0.73473,4
355.33899, 45.00000,      0.29999,     75.28369,50.00000,20.00000,9.904343e-08,0.73472,4
355.34799, 45.10000,      0.26686,     74.96541,50.00000,20.00000,9.891204e-08,0.73471,4
355.33899, 45.20000,      0.23783,     74.63297,50.00000,20.00000,9.881866e-08,0.73472,4
355.33401, 45.30000,      0.20768,     74.31057,50.00000,20.00000,9.876683e-08,0.73472,4
355.29800, 45.40000,      0.18311,     74.00251,50.00000,20.00000,9.874138e-08,0.73476,4
355.28400, 45.50000,      0.15910,     73.69624,50.00000,20.00000,9.882607e-08,0.73477,4
355.24399, 45.60000,      0.13397,     73.40233,50.00000,20.00000,9.895940e-08,0.73481,4
355.20999, 45.70000,      0.11313,     73.10018,50.00000,20.00000,9.885628e-08,0.73484,4
355.16299, 45.80000, 9.563115e-02,     72.78387,50.00000,20.00000,9.865054e-08,0.73489,4
355.13300, 45.90000, 8.037169e-02,     72.45753,50.00000,20.00000,9.883762e-08,0.73491,4
355.08301, 46.00000, 6.678603e-02,     72.19194,50.00000,20.00000,9.912154e-08,0.73496,4
355.04300, 46.10000, 5.394692e-02,     71.93244,50.00000,20.00000,9.894660e-08,0.73500,4
354.98999, 46.20000, 4.315457e-02,     71.65663,50.00000,20.00000,9.865850e-08,0.73505,4
354.93600, 46.30000, 3.422364e-02,     71.34050,50.00000,20.00000,9.865107e-08,0.73510,4
354.88400, 46.40000, 2.640994e-02,     71.07688,50.00000,20.00000,9.866955e-08,0.73515,4
354.84000, 46.50000, 1.655176e-02,     70.80520,50.00000,20.00000,9.856562e-08,0.73519,4
354.78699, 46.60000, 7.996369e-03,     70.51523,50.00000,20.00000,9.854369e-08,0.73524,4
354.73401, 46.70000,-9.297464e-04,     70.24570,50.00000,20.00000,9.863808e-08,0.73529,4
354.68100, 46.80000,-8.553079e-03,     69.98405,50.00000,20.00000,9.870989e-08,0.73535,4
354.61499, 46.90000,-1.636101e-02,     69.71846,50.00000,20.00000,9.867082e-08,0.73541,4
354.55099, 47.00000,-2.528310e-02,     69.49749,50.00000,20.00000,9.850318e-08,0.73547,4
354.49500, 47.10000,-3.234515e-02,     69.20143,50.00000,20.00000,9.842356e-08,0.73552,4
354.43799, 47.20000,-3.791909e-02,     68.93799,50.00000,20.00000,9.856910e-08,0.73558,4
354.38300, 47.30000,-4.609443e-02,     68.71900,50.00000,20.00000,9.862819e-08,0.73563,4
354.30899, 47.40000,-5.296634e-02,     68.44731,50.00000,20.00000,9.845776e-08,0.73570,4
354.24200, 47.50000,-5.890832e-02,     68.20806,50.00000,20.00000,9.838842e-08,0.73576,4
354.18399, 47.60000,-6.540747e-02,     67.95269,50.00000,20.00000,9.851107e-08,0.73582,4
354.10699, 47.70000,-7.041749e-02,     67.70323,50.00000,20.00000,9.855856e-08,0.73589,4
354.03799, 47.80000,-7.635620e-02,     67.45394,50.00000,20.00000,9.849830e-08,0.73596,4
353.98401, 47.90000,-8.155237e-02,     67.23495,50.00000,20.00000,9.849143e-08,0.73601,4
353.90701, 48.00000,-8.693099e-02,     66.99964,50.00000,20.00000,9.851668e-08,0.73608,4
353.83401, 48.10000,-8.933728e-02,     66.78477,50.00000,20.00000,9.848168e-08,0.73615,4
353.77200, 48.20000,-9.434447e-02,     66.51523,50.00000,20.00000,9.843812e-08,0.73621,4
353.71500, 48.30000,-9.749446e-02,     66.26774,50.00000,20.00000,9.844878e-08,0.73627,4
353.64999, 48.40000,     -0.10120,     66.09552,50.00000,20.00000,9.848680e-08,0.73633,4
353.58301, 48.50000,     -0.10305,     65.84606,50.00000,20.00000,9.850616e-08,0.73639,4
353.51700, 48.60000,     -0.10564,     65.63118,50.00000,20.00000,9.845906e-08,0.73646,4
353.44601, 48.70000,     -0.10878,     65.41631,50.00000,20.00000,9.834751e-08,0.73652,4
353.38101, 48.80000,     -0.10989,     65.20950,50.00000,20.00000,9.822126e-08,0.73659,4
353.32501, 48.90000,     -0.11229,     64.97437,50.00000,20.00000,9.816996e-08,0.73664,4
353.25000, 49.00000,     -0.11432,     64.77760,50.00000,20.00000,9.824858e-08,0.73671,4
353.20200, 49.10000,     -0.11599,     64.55663,50.00000,20.00000,9.827061e-08,0.73676,4
353.13199, 49.20000,     -0.11709,     64.34373,50.00000,20.00000,9.811330e-08,0.73682,4
353.07599, 49.30000,     -0.11820,     64.11882,50.00000,20.00000,9.801022e-08,0.73688,4
353.01001, 49.40000,     -0.11986,     63.89982,50.00000,20.00000,9.807480e-08,0.73694,4
352.95901, 49.50000,     -0.12022,     63.69498,50.00000,20.00000,9.810751e-08,0.73699,4
352.89801, 49.60000,     -0.12243,     63.50233,50.00000,20.00000,9.802533e-08,0.73705,4
352.84000, 49.70000,     -0.12354,     63.31380,50.00000,20.00000,9.789822e-08,0.73710,4
352.78201, 49.80000,     -0.12538,     63.12330,50.00000,20.00000,9.780142e-08,0.73716,4
352.73599, 49.90000,     -0.12742,     62.89211,50.00000,20.00000,9.779430e-08,0.73720,4
