#EXPORTTYPE:                 ,DATA ALL                                     
#FILE:                       ,2025_07_18_SL_PS_Tosoh_F10_isothermal.ngb-ss5
#FORMAT:                     ,NETZSCH5                                     
#FTYPE:                      ,ASCII                                        
#IDENTITY:                   ,PS-Tosoh-F10                                 
#DECIMAL:                    ,POINT                                        
#SEPARATOR:                  ,COMMA                                        
#MTYPE:                      ,DSC                                          
#INSTRUMENT:                 ,NETZSCH STA 449F5                            
#PROJECT:                    ,                                             
#DATE/TIME:                  ,7/18/2025 9:59:08 AM (UTC-4)                 
#CORR. FILE:                 ,                                             
#TEMPCAL:                    ,05-05-2025 14:38                             
#SENSITIVITY:                ,28-06-2023 13:53                             
#LABORATORY:                 ,Tran/AAG                                     
#OPERATOR:                   ,Stan                                         
#REMARK:                     ,2025_03_29_SL_005d_M1_isothermal             
#SAMPLE:                     ,PS-Tosoh-F10                                 
#SAMPLE MASS /mg:            ,4.76                                         
#MATERIAL:                   ,Polystyrene                                  
#REFERENCE:                  ,                                             
#REFERENCE MASS /mg:         ,0                                            
#TYPE OF CRUCIBLE:           ,Al2O3 85 ‘l, open                            
#SAMPLE CRUCIBLE MASS /mg:   ,0                                            
#REFERENCE CRUCIBLE MASS /mg:,0                                            
#DSC RANGE /‘V:              ,5000                                         
#TG RANGE /mg:               ,35000                                        
#TAU-R:                      ,---                                          
#CORR. CODE:                 ,000                                          
#EXO:                        ,-1                                           
#RANGE:                      ,30›C....800›C/0.0....20.0K/min               
#SEGMENT:                    ,S4/5                                         
#SEG. 1:                     ,30›C/10.0(K/min)/100›C                       
#SEG. 2:                     ,100›C/00:10/100›C                            
#SEG. 3:                     ,100›C/5.0(K/min)/300›C                       
#SEG. 4:                     ,300›C/20:00/300›C                            
#SEG. 5:                     ,300›C/20.0(K/min)/800›C                      

##Temp./›C,Time/min,DSC/(mW/mg),Mass/%,Gas Flow(purge2)/(ml/min),Gas Flow(protective)/(ml/min),TIC(scan:1)/A,Sensit./(uV/mW)
300.00101,1017.00000,      0.11036,69.47773,50.00000,31.00000,1.744880e-08,0.78719
300.00699,1017.10000,      0.10913,69.47773,50.00000,31.00000,1.744880e-08,0.78719
300.01300,1017.20000,      0.10934,69.47773,50.00000,31.00000,1.741937e-08,0.78720
300.00699,1017.30000,      0.10832,69.47773,50.00000,31.00000,1.746600e-08,0.78719
300.00201,1017.40000,      0.10771,69.47773,50.00000,31.00000,1.746600e-08,0.78719
300.00400,1017.50000,      0.10771,69.44916,50.00000,31.00000,1.744336e-08,0.78719
300.00601,1017.60000,      0.10710,69.44916,50.00000,31.00000,1.744336e-08,0.78719
300.00800,1017.70000,      0.10812,69.46345,50.00000,31.00000,1.743819e-08,0.78719
300.00800,1017.80000,      0.10791,69.43487,50.00000,31.00000,1.746253e-08,0.78719
300.01401,1017.90000,      0.10669,69.43487,50.00000,31.00000,1.746253e-08,0.78719
300.01501,1018.00000,      0.10588,69.46345,50.00000,31.00000,1.744329e-08,0.78719
300.01099,1018.10000,      0.10730,69.46345,50.00000,31.00000,1.744329e-08,0.78719
300.00201,1018.20000,      0.10751,69.46345,50.00000,31.00000,1.741042e-08,0.78719
300.01300,1018.30000,      0.10832,69.46345,50.00000,31.00000,1.747026e-08,0.78719
300.01401,1018.40000,      0.10812,69.43487,50.00000,31.00000,1.747026e-08,0.78719
300.00900,1018.50000,      0.10893,69.43487,50.00000,31.00000,1.744133e-08,0.78718
299.99899,1018.60000,      0.10934,69.46345,50.00000,31.00000,1.744133e-08,0.78718
300.00699,1018.70000,      0.10913,69.46345,50.00000,31.00000,1.744364e-08,0.78720
300.01199,1018.80000,      0.10995,69.43256,50.00000,31.00000,1.744364e-08,0.78720
300.02100,1018.90000,      0.11056,69.43256,50.00000,31.00000,1.748244e-08,0.78719
300.00699,1019.00000,      0.11097,69.43256,50.00000,31.00000,1.747431e-08,0.78720
300.02600,1019.10000,      0.11056,69.43256,50.00000,31.00000,1.747431e-08,0.78720
300.00900,1019.20000,      0.11199,69.43256,50.00000,31.00000,1.747254e-08,0.78719
300.01999,1019.30000,      0.11178,69.43256,50.00000,31.00000,1.747254e-08,0.78719
300.01401,1019.40000,      0.11178,69.43256,50.00000,31.00000,1.746936e-08,0.78719
300.01099,1019.50000,      0.11199,69.43256,50.00000,31.00000,1.748672e-08,0.78720
300.01700,1019.60000,      0.11138,69.40399,50.00000,31.00000,1.748672e-08,0.78720
300.01199,1019.70000,      0.11056,69.40399,50.00000,31.00000,1.746716e-08,0.78719
300.01901,1019.80000,      0.11097,69.40399,50.00000,31.00000,1.746716e-08,0.78719
300.01700,1019.90000,      0.10954,69.40399,50.00000,31.00000,1.743073e-08,0.78719
300.01199,1020.00000,      0.10934,69.40399,50.00000,31.00000,1.745433e-08,0.78720
300.02100,1020.10000,      0.10934,69.40399,50.00000,31.00000,1.745433e-08,0.78720
300.02499,1020.20000,      0.10934,69.43256,50.00000,31.00000,1.744998e-08,0.78719
300.02499,1020.30000,      0.10914,69.37542,50.00000,31.00000,1.744998e-08,0.78719
300.01599,1020.40000,      0.10914,69.39685,50.00000,31.00000,1.743193e-08,0.78720
300.02802,1020.50000,      0.10914,69.40399,50.00000,31.00000,1.748859e-08,0.78720
300.02100,1020.60000,      0.10873,69.40399,50.00000,31.00000,1.748859e-08,0.78720
300.01999,1020.70000,      0.10812,69.40399,50.00000,31.00000,1.743049e-08,0.78719
300.01801,1020.80000,      0.10934,69.40399,50.00000,31.00000,1.743049e-08,0.78719
300.02701,1020.90000,      0.10914,69.37542,50.00000,31.00000,1.746474e-08,0.78719
300.01999,1021.00000,      0.10995,69.37542,50.00000,31.00000,1.746474e-08,0.78719
300.01501,1021.10000,      0.11015,69.37542,50.00000,31.00000,1.744605e-08,0.78720
300.01801,1021.20000,      0.10914,69.37542,50.00000,31.00000,1.743892e-08,0.78719
300.01901,1021.30000,      0.11097,69.37542,50.00000,31.00000,1.743892e-08,0.78719
300.01801,1021.40000,      0.11178,69.37542,50.00000,31.00000,1.743844e-08,0.78719
300.01801,1021.50000,      0.10975,69.37542,50.00000,31.00000,1.743844e-08,0.78719
300.02802,1021.60000,      0.11199,69.37542,50.00000,31.00000,1.745110e-08,0.78719
300.02100,1021.70000,      0.10995,69.37542,50.00000,31.00000,1.748402e-08,0.78719
300.02600,1021.80000,      0.11077,69.37542,50.00000,31.00000,1.748402e-08,0.78719
300.01901,1021.90000,      0.11199,69.37542,50.00000,31.00000,1.741622e-08,0.78719
300.01700,1022.00000,      0.11138,69.34685,50.00000,31.00000,1.741622e-08,0.78719
300.02600,1022.10000,      0.11158,69.37542,50.00000,31.00000,1.744365e-08,0.78719
300.02701,1022.20000,      0.11138,69.37542,50.00000,31.00000,1.745831e-08,0.78719
300.02499,1022.30000,      0.11158,69.37542,50.00000,31.00000,1.745831e-08,0.78719
300.01700,1022.40000,      0.11076,69.36828,50.00000,31.00000,1.744032e-08,0.78719
300.02802,1022.50000,      0.11077,69.34685,50.00000,31.00000,1.744032e-08,0.78719
300.02200,1022.60000,      0.11077,69.34685,50.00000,31.00000,1.744978e-08,0.78719
300.02200,1022.70000,      0.10975,69.34685,50.00000,31.00000,1.744978e-08,0.78719
300.02701,1022.80000,      0.10914,69.34685,50.00000,31.00000,1.743008e-08,0.78719
300.02301,1022.90000,      0.10792,69.34685,50.00000,31.00000,1.743844e-08,0.78720
300.02802,1023.00000,      0.10771,69.34685,50.00000,31.00000,1.743844e-08,0.78720
300.02200,1023.10000,      0.10792,69.34685,50.00000,31.00000,1.745205e-08,0.78719
300.02701,1023.20000,      0.10832,69.31849,50.00000,31.00000,1.745205e-08,0.78719
300.02899,1023.30000,      0.10710,69.33277,50.00000,31.00000,1.745974e-08,0.78719
300.01901,1023.40000,      0.10690,69.33277,50.00000,31.00000,1.747472e-08,0.78720
300.00400,1023.50000,      0.10588,69.33277,50.00000,31.00000,1.747472e-08,0.78720
299.99399,1023.60000,      0.10649,69.33277,50.00000,31.00000,1.746657e-08,0.78720
300.00101,1023.70000,      0.10751,69.33277,50.00000,31.00000,1.746657e-08,0.78720
300.00101,1023.80000,      0.10893,69.33277,50.00000,31.00000,1.742598e-08,0.78718
299.98999,1023.90000,      0.10893,69.33277,50.00000,31.00000,1.744580e-08,0.78720
299.98599,1024.00000,      0.10974,69.30420,50.00000,31.00000,1.744580e-08,0.78720
299.98801,1024.10000,      0.10954,69.30420,50.00000,31.00000,1.745923e-08,0.78720
299.99200,1024.20000,      0.11035,69.30420,50.00000,31.00000,1.745923e-08,0.78720
299.99701,1024.30000,      0.11076,69.30420,50.00000,31.00000,1.747093e-08,0.78720
299.99799,1024.40000,      0.11097,69.30420,50.00000,31.00000,1.748477e-08,0.78720
299.99899,1024.50000,      0.11137,69.30420,50.00000,31.00000,1.748477e-08,0.78720
300.03699,1024.60000,      0.11117,69.27563,50.00000,31.00000,1.746259e-08,0.78720
300.03699,1024.70000,      0.11179,69.30420,50.00000,31.00000,1.746259e-08,0.78720
300.03699,1024.80000,      0.11117,69.27563,50.00000,31.00000,1.746724e-08,0.78721
300.03000,1024.90000,      0.11016,69.29706,50.00000,31.00000,1.746550e-08,0.78720
300.04300,1025.00000,      0.10975,69.30420,50.00000,31.00000,1.746550e-08,0.78720
300.04001,1025.10000,      0.10832,69.30420,50.00000,31.00000,1.743879e-08,0.78721
300.03101,1025.20000,      0.10629,69.28992,50.00000,31.00000,1.743879e-08,0.78721
300.03699,1025.30000,      0.10629,69.27563,50.00000,31.00000,1.744904e-08,0.78720
300.03101,1025.40000,      0.10486,69.27563,50.00000,31.00000,1.749251e-08,0.78719
300.03299,1025.50000,      0.10384,69.27563,50.00000,31.00000,1.749251e-08,0.78719
300.03000,1025.60000,      0.10364,69.27563,50.00000,31.00000,1.746862e-08,0.78720
300.01801,1025.70000,      0.10405,69.27563,50.00000,31.00000,1.746862e-08,0.78720
300.02600,1025.80000,      0.10323,69.27563,50.00000,31.00000,1.746718e-08,0.78720
300.02301,1025.90000,      0.10323,69.27563,50.00000,31.00000,1.746718e-08,0.78720
300.02899,1026.00000,      0.10364,69.24706,50.00000,31.00000,1.750212e-08,0.78720
300.01501,1026.10000,      0.10567,69.24706,50.00000,31.00000,1.741363e-08,0.78720
300.02899,1026.20000,      0.10547,69.26849,50.00000,31.00000,1.741363e-08,0.78720
300.01801,1026.30000,      0.10588,69.26849,50.00000,31.00000,1.744329e-08,0.78719
300.02802,1026.40000,      0.10649,69.24706,50.00000,31.00000,1.744329e-08,0.78719
300.02600,1026.50000,      0.10669,69.26849,50.00000,31.00000,1.745722e-08,0.78720
300.02701,1026.60000,      0.10792,69.26849,50.00000,31.00000,1.744180e-08,0.78720
300.01801,1026.70000,      0.10893,69.24706,50.00000,31.00000,1.744180e-08,0.78720
300.02802,1026.80000,      0.10812,69.23992,50.00000,31.00000,1.745749e-08,0.78719
300.01599,1026.90000,      0.10975,69.23992,50.00000,31.00000,1.745749e-08,0.78719
300.01999,1027.00000,      0.10893,69.26849,50.00000,31.00000,1.746918e-08,0.78720
300.01001,1027.10000,      0.10954,69.24706,50.00000,31.00000,1.749767e-08,0.78719
300.02100,1027.20000,      0.11015,69.24706,50.00000,31.00000,1.749767e-08,0.78719
300.02600,1027.30000,      0.10995,69.24706,50.00000,31.00000,1.743443e-08,0.78720
300.02301,1027.40000,      0.10975,69.24706,50.00000,31.00000,1.743443e-08,0.78720
300.02802,1027.50000,      0.10873,69.24706,50.00000,31.00000,1.748495e-08,0.78719
300.01700,1027.60000,      0.10832,69.24706,50.00000,31.00000,1.746898e-08,0.78721
300.03101,1027.70000,      0.10792,69.24706,50.00000,31.00000,1.746898e-08,0.78721
300.01901,1027.80000,      0.10730,69.23992,50.00000,31.00000,1.747488e-08,0.78720
300.01999,1027.90000,      0.10791,69.21155,50.00000,31.00000,1.747488e-08,0.78720
300.01700,1028.00000,      0.10669,69.23992,50.00000,31.00000,1.741548e-08,0.78720
300.02600,1028.10000,      0.10730,69.23992,50.00000,31.00000,1.746302e-08,0.78720
300.02600,1028.20000,      0.10690,69.18298,50.00000,31.00000,1.746302e-08,0.78720
300.01801,1028.30000,      0.10730,69.21155,50.00000,31.00000,1.742592e-08,0.78719
300.03400,1028.40000,      0.10710,69.21155,50.00000,31.00000,1.742592e-08,0.78719
300.02899,1028.50000,      0.10629,69.23992,50.00000,31.00000,1.743042e-08,0.78720
300.03000,1028.60000,      0.10690,69.21155,50.00000,31.00000,1.743042e-08,0.78720
300.03601,1028.70000,      0.10629,69.21155,50.00000,31.00000,1.742319e-08,0.78720
300.03201,1028.80000,      0.10649,69.19013,50.00000,31.00000,1.743039e-08,0.78721
300.03500,1028.90000,      0.10751,69.19013,50.00000,31.00000,1.743039e-08,0.78721
300.03000,1029.00000,      0.10710,69.19013,50.00000,31.00000,1.749959e-08,0.78720
300.03201,1029.10000,      0.10649,69.19013,50.00000,31.00000,1.749959e-08,0.78720
300.01999,1029.20000,      0.10649,69.19013,50.00000,31.00000,1.745257e-08,0.78719
300.02701,1029.30000,      0.10690,69.19013,50.00000,31.00000,1.747907e-08,0.78719
300.01999,1029.40000,      0.10730,69.21849,50.00000,31.00000,1.747907e-08,0.78719
300.02399,1029.50000,      0.10730,69.19013,50.00000,31.00000,1.745290e-08,0.78719
300.02100,1029.60000,      0.10771,69.19013,50.00000,31.00000,1.745290e-08,0.78719
300.01501,1029.70000,      0.10669,69.19013,50.00000,31.00000,1.740578e-08,0.78719
300.02301,1029.80000,      0.10730,69.16155,50.00000,31.00000,1.742479e-08,0.78719
300.02899,1029.90000,      0.10832,69.16870,50.00000,31.00000,1.742479e-08,0.78719
300.02200,1030.00000,      0.10893,69.16870,50.00000,31.00000,1.745324e-08,0.78719
300.02899,1030.10000,      0.10975,69.16870,50.00000,31.00000,1.745324e-08,0.78719
300.02399,1030.20000,      0.11056,69.14727,50.00000,31.00000,1.745267e-08,0.78720
300.03299,1030.30000,      0.10853,69.17584,50.00000,31.00000,1.745267e-08,0.78720
300.02899,1030.40000,      0.10771,69.17584,50.00000,31.00000,1.748991e-08,0.78720
300.03299,1030.50000,      0.10873,69.14727,50.00000,31.00000,1.746978e-08,0.78719
300.02802,1030.60000,      0.10853,69.14727,50.00000,31.00000,1.746978e-08,0.78719
300.01599,1030.70000,      0.10853,69.14727,50.00000,31.00000,1.745200e-08,0.78720
300.02100,1030.80000,      0.10812,69.14727,50.00000,31.00000,1.745200e-08,0.78720
300.02802,1030.90000,      0.10771,69.14727,50.00000,31.00000,1.743247e-08,0.78719
300.01300,1031.00000,      0.10751,69.14727,50.00000,31.00000,1.744841e-08,0.78719
300.01599,1031.10000,      0.10812,69.14727,50.00000,31.00000,1.744841e-08,0.78719
300.02200,1031.20000,      0.10792,69.14727,50.00000,31.00000,1.744404e-08,0.78720
300.02499,1031.30000,      0.10812,69.14727,50.00000,31.00000,1.744404e-08,0.78720
300.01801,1031.40000,      0.10791,69.14013,50.00000,31.00000,1.745884e-08,0.78719
300.03201,1031.50000,      0.10792,69.11870,50.00000,31.00000,1.744348e-08,0.78720
300.02100,1031.60000,      0.10791,69.11870,50.00000,31.00000,1.744348e-08,0.78720
300.01901,1031.70000,      0.10771,69.14727,50.00000,31.00000,1.747866e-08,0.78720
300.02301,1031.80000,      0.10812,69.11870,50.00000,31.00000,1.747866e-08,0.78720
300.02100,1031.90000,      0.10710,69.11870,50.00000,31.00000,1.745365e-08,0.78720
300.00800,1032.00000,      0.10751,69.11870,50.00000,31.00000,1.744433e-08,0.78720
300.01599,1032.10000,      0.10771,69.11870,50.00000,31.00000,1.744433e-08,0.78720
300.01901,1032.20000,      0.10853,69.11870,50.00000,31.00000,1.748029e-08,0.78721
300.01801,1032.30000,      0.10710,69.11870,50.00000,31.00000,1.748029e-08,0.78721
300.02499,1032.40000,      0.10873,69.10441,50.00000,31.00000,1.744876e-08,0.78719
300.01001,1032.50000,      0.10771,69.09748,50.00000,31.00000,1.746606e-08,0.78720
300.02899,1032.60000,      0.10812,69.09748,50.00000,31.00000,1.746606e-08,0.78720
300.02899,1032.70000,      0.10853,69.09748,50.00000,31.00000,1.742118e-08,0.78720
300.01300,1032.80000,      0.10954,69.12584,50.00000,31.00000,1.742118e-08,0.78720
300.01199,1032.90000,      0.10893,69.09748,50.00000,31.00000,1.742731e-08,0.78720
300.01801,1033.00000,      0.10914,69.09748,50.00000,31.00000,1.742731e-08,0.78720
300.01801,1033.10000,      0.10853,69.09748,50.00000,31.00000,1.745999e-08,0.78719
300.01901,1033.20000,      0.10954,69.06891,50.00000,31.00000,1.744675e-08,0.78719
300.01599,1033.30000,      0.10873,69.06891,50.00000,31.00000,1.744675e-08,0.78719
300.00400,1033.40000,      0.11036,69.06891,50.00000,31.00000,1.746170e-08,0.78719
300.01099,1033.50000,      0.10934,69.09034,50.00000,31.00000,1.746170e-08,0.78719
300.01300,1033.60000,      0.10954,69.09034,50.00000,31.00000,1.748335e-08,0.78719
300.01801,1033.70000,      0.10954,69.06176,50.00000,31.00000,1.747355e-08,0.78720
300.01801,1033.80000,      0.10954,69.06176,50.00000,31.00000,1.747355e-08,0.78720
300.02399,1033.90000,      0.10873,69.06176,50.00000,31.00000,1.747140e-08,0.78719
300.00900,1034.00000,      0.10812,69.06176,50.00000,31.00000,1.747140e-08,0.78719
300.01401,1034.10000,      0.10852,69.04034,50.00000,31.00000,1.746310e-08,0.78720
300.00500,1034.20000,      0.10812,69.06176,50.00000,31.00000,1.746386e-08,0.78719
300.01300,1034.30000,      0.10730,69.03319,50.00000,31.00000,1.746386e-08,0.78719
300.01599,1034.40000,      0.10893,69.03319,50.00000,31.00000,1.745124e-08,0.78719
300.01401,1034.50000,      0.10832,69.05462,50.00000,31.00000,1.745124e-08,0.78719
300.02301,1034.60000,      0.10914,69.05462,50.00000,31.00000,1.744166e-08,0.78719
300.01901,1034.70000,      0.11015,69.05462,50.00000,31.00000,1.744872e-08,0.78719
300.01501,1034.80000,      0.10995,69.03319,50.00000,31.00000,1.744872e-08,0.78719
300.02200,1034.90000,      0.10995,69.02605,50.00000,31.00000,1.751237e-08,0.78718
300.01901,1035.00000,      0.11036,69.02605,50.00000,31.00000,1.751237e-08,0.78718
300.01901,1035.10000,      0.11178,69.02605,50.00000,31.00000,1.743759e-08,0.78720
300.01501,1035.20000,      0.11260,69.02605,50.00000,31.00000,1.743759e-08,0.78720
300.01099,1035.30000,      0.11199,69.02605,50.00000,31.00000,1.746607e-08,0.78719
300.02899,1035.40000,      0.11280,68.99748,50.00000,31.00000,1.745195e-08,0.78720
300.01199,1035.50000,      0.11280,69.01176,50.00000,31.00000,1.745195e-08,0.78720
300.02200,1035.60000,      0.11423,69.02605,50.00000,31.00000,1.748890e-08,0.78719
300.02301,1035.70000,      0.11341,69.02605,50.00000,31.00000,1.748890e-08,0.78719
300.02200,1035.80000,      0.11423,69.02605,50.00000,31.00000,1.746835e-08,0.78719
300.03601,1035.90000,      0.11301,69.02605,50.00000,31.00000,1.743002e-08,0.78719
300.04099,1036.00000,      0.11199,69.02605,50.00000,31.00000,1.743002e-08,0.78719
300.02399,1036.10000,      0.11280,69.02605,50.00000,31.00000,1.746266e-08,0.78718
300.02802,1036.20000,      0.11260,69.01891,50.00000,31.00000,1.746266e-08,0.78718
300.01999,1036.30000,      0.11138,68.99748,50.00000,31.00000,1.744573e-08,0.78719
300.02499,1036.40000,      0.11056,68.99748,50.00000,31.00000,1.744393e-08,0.78719
300.01599,1036.50000,      0.11117,68.99748,50.00000,31.00000,1.744393e-08,0.78719
300.02499,1036.60000,      0.11036,68.99748,50.00000,31.00000,1.748831e-08,0.78719
300.02899,1036.70000,      0.11158,68.99748,50.00000,31.00000,1.748831e-08,0.78719
300.02600,1036.80000,      0.11138,68.99748,50.00000,31.00000,1.744518e-08,0.78719
300.02200,1036.90000,      0.11077,68.99748,50.00000,31.00000,1.747746e-08,0.78720
300.02802,1037.00000,      0.11117,68.99748,50.00000,31.00000,1.747746e-08,0.78720
300.02399,1037.10000,      0.11016,68.99748,50.00000,31.00000,1.746442e-08,0.78719
300.03699,1037.20000,      0.10955,68.99748,50.00000,31.00000,1.746442e-08,0.78719
300.02899,1037.30000,      0.10995,68.96912,50.00000,31.00000,1.745739e-08,0.78720
300.02100,1037.40000,      0.11015,68.98319,50.00000,31.00000,1.744889e-08,0.78719
300.03601,1037.50000,      0.11036,68.98319,50.00000,31.00000,1.744889e-08,0.78719
300.02399,1037.60000,      0.11158,68.98319,50.00000,31.00000,1.741433e-08,0.78719
300.02701,1037.70000,      0.11077,68.98319,50.00000,31.00000,1.741433e-08,0.78719
300.02301,1037.80000,      0.10995,68.98319,50.00000,31.00000,1.748205e-08,0.78720
300.03101,1037.90000,      0.11138,68.98319,50.00000,31.00000,1.748205e-08,0.78720
300.02802,1038.00000,      0.11138,68.98319,50.00000,31.00000,1.746851e-08,0.78720
300.03000,1038.10000,      0.11138,68.98319,50.00000,31.00000,1.748817e-08,0.78719
300.03101,1038.20000,      0.11097,68.98319,50.00000,31.00000,1.748817e-08,0.78719
300.01401,1038.30000,      0.10995,68.98319,50.00000,31.00000,1.744112e-08,0.78719
300.02301,1038.40000,      0.11097,68.98319,50.00000,31.00000,1.744112e-08,0.78719
300.03201,1038.50000,      0.11179,68.95483,50.00000,31.00000,1.745027e-08,0.78719
300.02200,1038.60000,      0.11178,68.95483,50.00000,31.00000,1.743722e-08,0.78720
300.03000,1038.70000,      0.11158,68.95483,50.00000,31.00000,1.743722e-08,0.78720
300.02600,1038.80000,      0.11117,68.92626,50.00000,31.00000,1.747144e-08,0.78719
300.02200,1038.90000,      0.11178,68.94769,50.00000,31.00000,1.747144e-08,0.78719
300.02600,1039.00000,      0.10995,68.92626,50.00000,31.00000,1.746100e-08,0.78719
300.02399,1039.10000,      0.11036,68.94055,50.00000,31.00000,1.747024e-08,0.78719
300.02600,1039.20000,      0.10995,68.94055,50.00000,31.00000,1.747024e-08,0.78719
300.01401,1039.30000,      0.10934,68.94055,50.00000,31.00000,1.746750e-08,0.78720
300.02100,1039.40000,      0.10853,68.91912,50.00000,31.00000,1.746750e-08,0.78720
300.02802,1039.50000,      0.10832,68.91912,50.00000,31.00000,1.749126e-08,0.78719
300.01401,1039.60000,      0.10791,68.91912,50.00000,31.00000,1.749472e-08,0.78720
300.02701,1039.70000,      0.10669,68.91912,50.00000,31.00000,1.749472e-08,0.78720
300.01901,1039.80000,      0.10629,68.91912,50.00000,31.00000,1.745025e-08,0.78718
300.01901,1039.90000,      0.10771,68.94769,50.00000,31.00000,1.745025e-08,0.78718
300.01001,1040.00000,      0.10771,68.94769,50.00000,31.00000,1.745405e-08,0.78718
300.02200,1040.10000,      0.10629,68.94769,50.00000,31.00000,1.745405e-08,0.78718
300.01001,1040.20000,      0.10812,68.91912,50.00000,31.00000,1.748215e-08,0.78719
300.00800,1040.30000,      0.10730,68.91912,50.00000,31.00000,1.744218e-08,0.78719
300.01001,1040.40000,      0.10771,68.91912,50.00000,31.00000,1.744218e-08,0.78719
300.01501,1040.50000,      0.10852,68.91912,50.00000,31.00000,1.747673e-08,0.78719
300.01401,1040.60000,      0.10812,68.91912,50.00000,31.00000,1.747673e-08,0.78719
300.01001,1040.70000,      0.10812,68.89769,50.00000,31.00000,1.744444e-08,0.78719
300.00601,1040.80000,      0.10873,68.89769,50.00000,31.00000,1.745438e-08,0.78719
299.99899,1040.90000,      0.11056,68.89769,50.00000,31.00000,1.745438e-08,0.78719
299.99500,1041.00000,      0.10995,68.89769,50.00000,31.00000,1.747993e-08,0.78718
300.00699,1041.10000,      0.11097,68.89769,50.00000,31.00000,1.747993e-08,0.78718
300.00900,1041.20000,      0.11137,68.89769,50.00000,31.00000,1.746333e-08,0.78719
300.00699,1041.30000,      0.11137,68.89769,50.00000,31.00000,1.745526e-08,0.78717
300.01199,1041.40000,      0.11260,68.91912,50.00000,31.00000,1.745526e-08,0.78717
300.01700,1041.50000,      0.11321,68.89055,50.00000,31.00000,1.744272e-08,0.78719
300.02100,1041.60000,      0.11321,68.90483,50.00000,31.00000,1.744272e-08,0.78719
300.00699,1041.70000,      0.11361,68.90483,50.00000,31.00000,1.743273e-08,0.78718
300.01300,1041.80000,      0.11443,68.87626,50.00000,31.00000,1.742720e-08,0.78717
300.02399,1041.90000,      0.11178,68.87626,50.00000,31.00000,1.742720e-08,0.78717
300.02301,1042.00000,      0.11362,68.87626,50.00000,31.00000,1.745152e-08,0.78718
300.01901,1042.10000,      0.11341,68.84790,50.00000,31.00000,1.745152e-08,0.78718
300.01401,1042.20000,      0.11321,68.87626,50.00000,31.00000,1.748381e-08,0.78719
300.01199,1042.30000,      0.11443,68.87626,50.00000,31.00000,1.748381e-08,0.78719
300.01001,1042.40000,      0.11423,68.87626,50.00000,31.00000,1.749167e-08,0.78719
300.01801,1042.50000,      0.11423,68.87626,50.00000,31.00000,1.745044e-08,0.78718
300.01099,1042.60000,      0.11361,68.87626,50.00000,31.00000,1.745044e-08,0.78718
300.01501,1042.70000,      0.11321,68.86197,50.00000,31.00000,1.745241e-08,0.78718
300.01599,1042.80000,      0.11443,68.84790,50.00000,31.00000,1.745241e-08,0.78718
300.02499,1042.90000,      0.11423,68.86197,50.00000,31.00000,1.746577e-08,0.78719
300.02200,1043.00000,      0.11545,68.86197,50.00000,31.00000,1.746548e-08,0.78718
300.01501,1043.10000,      0.11484,68.84076,50.00000,31.00000,1.746548e-08,0.78718
300.00900,1043.20000,      0.11463,68.84076,50.00000,31.00000,1.746617e-08,0.78719
300.02100,1043.30000,      0.11443,68.86197,50.00000,31.00000,1.746617e-08,0.78719
300.01801,1043.40000,      0.11524,68.86197,50.00000,31.00000,1.741464e-08,0.78718
300.02399,1043.50000,      0.11545,68.83361,50.00000,31.00000,1.747312e-08,0.78719
300.02200,1043.60000,      0.11321,68.83361,50.00000,31.00000,1.747312e-08,0.78719
300.02301,1043.70000,      0.11402,68.83361,50.00000,31.00000,1.746793e-08,0.78719
300.02802,1043.80000,      0.11484,68.81933,50.00000,31.00000,1.746793e-08,0.78719
300.01901,1043.90000,      0.11402,68.80504,50.00000,31.00000,1.747341e-08,0.78717
300.02301,1044.00000,      0.11239,68.83361,50.00000,31.00000,1.747341e-08,0.78717
300.01599,1044.10000,      0.11280,68.83361,50.00000,31.00000,1.743572e-08,0.78718
300.02200,1044.20000,      0.11382,68.80504,50.00000,31.00000,1.742339e-08,0.78719
300.01700,1044.30000,      0.11280,68.80504,50.00000,31.00000,1.742339e-08,0.78719
300.02600,1044.40000,      0.11240,68.80504,50.00000,31.00000,1.745932e-08,0.78718
300.01999,1044.50000,      0.11239,68.80504,50.00000,31.00000,1.745932e-08,0.78718
300.02899,1044.60000,      0.11240,68.80504,50.00000,31.00000,1.744390e-08,0.78718
300.03799,1044.70000,      0.11260,68.80504,50.00000,31.00000,1.744314e-08,0.78718
300.01901,1044.80000,      0.11239,68.79790,50.00000,31.00000,1.744314e-08,0.78718
300.02200,1044.90000,      0.11158,68.79790,50.00000,31.00000,1.745335e-08,0.78718
300.02499,1045.00000,      0.11199,68.79790,50.00000,31.00000,1.745335e-08,0.78718
300.02600,1045.10000,      0.11178,68.77647,50.00000,31.00000,1.743224e-08,0.78718
300.02200,1045.20000,      0.11077,68.77647,50.00000,31.00000,1.744773e-08,0.78717
300.02200,1045.30000,      0.11056,68.77647,50.00000,31.00000,1.744773e-08,0.78717
300.03000,1045.40000,      0.11077,68.77647,50.00000,31.00000,1.742146e-08,0.78718
300.02600,1045.50000,      0.11158,68.77647,50.00000,31.00000,1.742146e-08,0.78718
300.01599,1045.60000,      0.11117,68.77647,50.00000,31.00000,1.742858e-08,0.78718
300.02600,1045.70000,      0.11138,68.77647,50.00000,31.00000,1.744996e-08,0.78718
