Filename	L3
Instrument name	
Operator	Galyna
rundate	2025-02-24
Sample name	L3
[step]
Step 1
Time	Temperature	Weight	Weight	Deriv. Weight
min	°C	mg	%	% / °C
31.88	127.35	4.303	99.56038871	-0.000011341
31.96	127.75	4.305	99.60666358	-1.17743E-05
32.04	128.15	4.304	99.58352615	-1.19728E-05
32.13	128.55	4.303	99.56038871	-1.23097E-05
32.21	128.94	4.302	99.53725127	-1.24261E-05
32.29	129.34	4.302	99.53725127	-1.26771E-05
32.38	129.75	4.303	99.56038871	-1.29349E-05
32.46	130.15	4.303	99.56038871	-0.000013147
32.54	130.55	4.303	99.56038871	-1.35573E-05
32.63	130.95	4.304	99.58352615	-1.36632E-05
32.71	131.36	4.303	99.56038871	-1.39613E-05
32.79	131.76	4.302	99.53725127	-1.42121E-05
32.88	132.17	4.303	99.56038871	-1.44689E-05
32.96	132.57	4.304	99.58352615	-1.45419E-05
33.04	132.98	4.302	99.53725127	-1.47153E-05
33.13	133.39	4.302	99.53725127	-1.49205E-05
33.21	133.8	4.302	99.53725127	-1.51057E-05
33.29	134.21	4.303	99.56038871	-1.49674E-05
33.38	134.62	4.302	99.53725127	-1.51427E-05
33.46	135.03	4.301	99.51411384	-1.54051E-05
33.54	135.44	4.301	99.51411384	-1.54397E-05
33.63	135.85	4.301	99.51411384	-1.55532E-05
33.71	136.26	4.304	99.58352615	-1.55306E-05
33.79	136.68	4.303	99.56038871	-1.51635E-05
33.88	137.09	4.304	99.58352615	-1.49706E-05
33.96	137.5	4.304	99.58352615	-1.53395E-05
34.04	137.92	4.302	99.53725127	-1.59909E-05
34.13	138.33	4.304	99.58352615	-1.63415E-05
34.21	138.75	4.302	99.53725127	-1.66479E-05
34.29	139.17	4.301	99.51411384	-1.68774E-05
34.38	139.58	4.302	99.53725127	-1.70121E-05
34.46	140	4.303	99.56038871	-1.71866E-05
34.54	140.42	4.305	99.60666358	-1.73509E-05
34.63	140.84	4.303	99.56038871	-1.75126E-05
34.71	141.25	4.303	99.56038871	-0.000017537
34.79	141.67	4.297	99.42156409	-1.75606E-05
34.88	142.09	4.304	99.58352615	-1.76128E-05
34.96	142.51	4.302	99.53725127	-1.76906E-05
35.04	142.93	4.304	99.58352615	-1.75633E-05
35.13	143.35	4.302	99.53725127	-1.73863E-05
35.21	143.77	4.301	99.51411384	-1.72838E-05
35.29	144.19	4.303	99.56038871	-1.72509E-05
35.38	144.61	4.3	99.4909764	-1.74776E-05
35.46	145.03	4.3	99.4909764	-1.71914E-05
35.54	145.46	4.306	99.62980102	-1.70907E-05
35.63	145.88	4.304	99.58352615	-1.73713E-05
35.71	146.3	4.292	99.30587691	-1.76156E-05
35.79	146.72	4.307	99.65293845	-1.73325E-05
35.88	147.14	4.293	99.32901435	-1.72002E-05
35.96	147.56	4.3	99.4909764	-1.72551E-05
36.04	147.99	4.3	99.4909764	-1.72761E-05
36.13	148.41	4.301	99.51411384	-1.73508E-05
36.21	148.83	4.301	99.51411384	-1.74626E-05
36.29	149.25	4.301	99.51411384	-1.74138E-05
36.38	149.67	4.301	99.51411384	-1.74778E-05
36.46	150.1	4.302	99.53725127	-1.74109E-05
36.54	150.52	4.301	99.51411384	-1.77846E-05
36.63	150.94	4.301	99.51411384	-1.81389E-05
36.71	151.36	4.301	99.51411384	-1.85652E-05
36.79	151.79	4.301	99.51411384	-1.87594E-05
36.88	152.21	4.301	99.51411384	-1.88392E-05
36.96	152.63	4.301	99.51411384	-1.86119E-05
37.04	153.05	4.301	99.51411384	-0.000018985
37.13	153.48	4.301	99.51411384	-1.95654E-05
37.21	153.9	4.301	99.51411384	-1.97379E-05
37.29	154.32	4.301	99.51411384	-1.94331E-05
37.38	154.74	4.301	99.51411384	-1.96956E-05
37.46	155.17	4.301	99.51411384	-1.97275E-05
37.54	155.59	4.301	99.51411384	-1.97267E-05
37.63	156.01	4.301	99.51411384	-1.97933E-05
