Filename	L2
Instrument name	
Operator	Galyna
-correctrundate	2025-02-24
Sample name	L2
[step]
Step 1
Time	Temperature	Weight	Weight	Deriv. Weight
min	°C	mg	%	% / °C
37.96	157.23	1.526	97.63275752	-8.23577E-05
38.04	157.66	1.525	97.56877799	-8.26872E-05
38.13	158.08	1.525	97.56877799	-8.27766E-05
38.21	158.5	1.524	97.50479846	-8.31258E-05
38.29	158.92	1.525	97.56877799	-8.35058E-05
38.38	159.34	1.524	97.50479846	-8.38414E-05
38.46	159.76	1.524	97.50479846	-8.42561E-05
38.54	160.19	1.525	97.56877799	-8.46744E-05
38.63	160.61	1.525	97.56877799	-0.000085049
38.71	161.03	1.526	97.63275752	-8.53095E-05
38.79	161.45	1.522	97.37683941	-8.56995E-05
38.88	161.87	1.522	97.37683941	-8.59805E-05
38.96	162.29	1.524	97.50479846	-8.59711E-05
39.04	162.71	1.522	97.37683941	-8.63037E-05
39.13	163.13	1.523	97.44081894	-8.68182E-05
39.21	163.55	1.523	97.44081894	-8.72989E-05
39.29	163.97	1.522	97.37683941	-8.77674E-05
39.38	164.39	1.521	97.31285988	-8.80528E-05
39.46	164.81	1.522	97.37683941	-0.000088373
39.54	165.23	1.523	97.44081894	-8.85558E-05
39.63	165.65	1.522	97.37683941	-0.000088922
39.71	166.07	1.519	97.18490083	-8.93484E-05
39.79	166.49	1.523	97.44081894	-0.000089657
39.88	166.91	1.523	97.44081894	-8.99872E-05
39.96	167.33	1.522	97.37683941	-9.02095E-05
40.04	167.75	1.521	97.31285988	-9.05117E-05
40.13	168.17	1.521	97.31285988	-9.06026E-05
40.21	168.59	1.522	97.37683941	-9.05659E-05
40.29	169.01	1.518	97.12092131	-9.10284E-05
40.38	169.42	1.518	97.12092131	-9.12512E-05
40.46	169.84	1.516	96.99296225	-9.13351E-05
40.54	170.26	1.519	97.18490083	-9.13979E-05
40.63	170.68	1.52	97.24888036	-9.18021E-05
40.71	171.1	1.522	97.37683941	-9.22037E-05
40.79	171.51	1.52	97.24888036	-9.22565E-05
40.88	171.93	1.519	97.18490083	-9.23135E-05
40.96	172.35	1.519	97.18490083	-9.26421E-05
