#EXPORTTYPE:                 ,DATA ALL                                   
#FILE:                       ,2025_11_14_SL_PS_Tosoh_A1000_5K_min.ngb-ss5
#FORMAT:                     ,NETZSCH5                                   
#FTYPE:                      ,ASCII                                      
#IDENTITY:                   ,PS_A1000                                   
#DECIMAL:                    ,POINT                                      
#SEPARATOR:                  ,COMMA                                      
#MTYPE:                      ,DSC                                        
#INSTRUMENT:                 ,NETZSCH STA 449F5                          
#PROJECT:                    ,PS                                         
#DATE/TIME:                  ,11/14/2025 4:00:44 PM (UTC-5)              
#CORR. FILE:                 ,                                           
#TEMPCAL:                    ,05-05-2025 14:38                           
#SENSITIVITY:                ,28-06-2023 13:53                           
#LABORATORY:                 ,Tran/AAG                                   
#OPERATOR:                   ,Stan                                       
#REMARK:                     ,                                           
#SAMPLE:                     ,PS_A1000                                   
#SAMPLE MASS /mg:            ,4.3                                        
#MATERIAL:                   ,                                           
#REFERENCE:                  ,                                           
#REFERENCE MASS /mg:         ,0                                          
#TYPE OF CRUCIBLE:           ,Al2O3 85 �l, open                          
#SAMPLE CRUCIBLE MASS /mg:   ,0                                          
#REFERENCE CRUCIBLE MASS /mg:,0                                          
#DSC RANGE /�V:              ,5000                                       
#TG RANGE /mg:               ,35000                                      
#TAU-R:                      ,---                                        
#CORR. CODE:                 ,000                                        
#EXO:                        ,-1                                         
#RANGE:                      ,100�C/5.0(K/min)/600�C                     
#SEGMENT:                    ,S3/4                                       
#SEG. 3:                     ,100�C/5.0(K/min)/600�C                     




##Temp./�C,Time/min,DSC/(mW/mg),Mass/%,Gas Flow(purge2)/(ml/min),Gas Flow(protective)/(ml/min),TIC(scan:1)/A,Sensit./(uV/mW)
114.95800, 24.82667,      1.21451,     88.03674,50.00000,52.00000,3.643357e-09,0.91893
114.99200, 24.84000,      1.21608,     88.03674,50.00000,52.00000,3.643357e-09,0.91893
115.04700, 24.85333,      1.22191,     88.04465,50.00000,52.00000,3.643357e-09,0.91893
115.08700, 24.86667,      1.22715,     88.06837,50.00000,52.00000,3.643357e-09,0.91893
115.13400, 24.88000,      1.23220,     88.06837,50.00000,52.00000,3.637149e-09,0.91892
115.18400, 24.89333,      1.23707,     88.06837,50.00000,52.00000,3.637149e-09,0.91892
115.23500, 24.90667,      1.23902,     88.06837,50.00000,52.00000,3.637149e-09,0.91892
115.27200, 24.92000,      1.24407,     88.06837,50.00000,52.00000,3.637149e-09,0.91892
115.32700, 24.93333,      1.24816,     88.06837,50.00000,52.00000,3.637149e-09,0.91892
115.36000, 24.94667,      1.25263,     88.10000,50.00000,52.00000,3.637149e-09,0.91892
115.42000, 24.96000,      1.25808,     88.10000,50.00000,52.00000,3.637149e-09,0.91892
115.46200, 24.97333,      1.26274,     88.10000,50.00000,52.00000,3.637149e-09,0.91892
115.50800, 24.98667,      1.26741,     88.10000,50.00000,52.00000,3.637149e-09,0.91892
115.55200, 25.00000,      1.26840,     88.10000,50.00000,52.00000,3.637149e-09,0.91892
115.61100, 25.01333,      1.27481,     88.10000,50.00000,52.00000,3.637149e-09,0.91892
115.66200, 25.02667,      1.27852,     88.12372,50.00000,52.00000,3.637149e-09,0.91892
115.71700, 25.04000,      1.28319,     88.13163,50.00000,52.00000,3.637149e-09,0.91892
115.76700, 25.05333,      1.28747,     88.13163,50.00000,52.00000,3.632756e-09,0.91893
115.80200, 25.06667,      1.29233,     88.13163,50.00000,52.00000,3.632756e-09,0.91893
115.87400, 25.08000,      1.29643,     88.13163,50.00000,52.00000,3.632756e-09,0.91893
115.90200, 25.09333,      1.30128,     88.13163,50.00000,52.00000,3.632756e-09,0.91893
115.95500, 25.10667,      1.30731,     88.13163,50.00000,52.00000,3.632756e-09,0.91893
115.99700, 25.12000,      1.31043,     88.13163,50.00000,52.00000,3.632756e-09,0.91893
116.04400, 25.13333,      1.31432,     88.13163,50.00000,52.00000,3.632756e-09,0.91893
116.09200, 25.14667,      1.31977,     88.13163,50.00000,52.00000,3.632756e-09,0.91893
116.14400, 25.16000,      1.32444,     88.13163,50.00000,52.00000,3.632756e-09,0.91893
116.19700, 25.17333,      1.32717,     88.16326,50.00000,52.00000,3.632756e-09,0.91893
116.24900, 25.18667,      1.33243,     88.16326,50.00000,52.00000,3.632756e-09,0.91893
116.30000, 25.20000,      1.33691,     88.16326,50.00000,52.00000,3.632756e-09,0.91893
116.35300, 25.21333,      1.34119,     88.17884,50.00000,52.00000,3.636229e-09,0.91893
116.39400, 25.22667,      1.34509,     88.19465,50.00000,52.00000,3.636229e-09,0.91893
116.44000, 25.24000,      1.34976,     88.19465,50.00000,52.00000,3.636229e-09,0.91893
116.50200, 25.25333,      1.35482,     88.19465,50.00000,52.00000,3.636229e-09,0.91893
116.54000, 25.26667,      1.36007,     88.19465,50.00000,52.00000,3.636229e-09,0.91893
116.59800, 25.28000,      1.36242,     88.19465,50.00000,52.00000,3.636229e-09,0.91893
116.65000, 25.29333,      1.36710,     88.21837,50.00000,52.00000,3.636229e-09,0.91893
116.71400, 25.30667,      1.37236,     88.22628,50.00000,52.00000,3.636229e-09,0.91893
116.75800, 25.32000,      1.37800,     88.22628,50.00000,52.00000,3.636229e-09,0.91893
116.80500, 25.33333,      1.38190,     88.22628,50.00000,52.00000,3.636229e-09,0.91893
116.85300, 25.34667,      1.38366,     88.22628,50.00000,52.00000,3.636229e-09,0.91893
116.90800, 25.36000,      1.39028,     88.22628,50.00000,52.00000,3.636229e-09,0.91893
116.97100, 25.37333,      1.39573,     88.26047,50.00000,52.00000,3.636229e-09,0.91893
117.01700, 25.38667,      1.39847,     88.26047,50.00000,52.00000,3.638840e-09,0.91892
117.07300, 25.40000,      1.40411,     88.26047,50.00000,52.00000,3.638840e-09,0.91892
117.12200, 25.41333,      1.40879,     88.29209,50.00000,52.00000,3.638840e-09,0.91892
117.17000, 25.42667,      1.41269,     88.29209,50.00000,52.00000,3.638840e-09,0.91892
117.23400, 25.44000,      1.41582,     88.29209,50.00000,52.00000,3.638840e-09,0.91892
117.28200, 25.45333,      1.42088,     88.29209,50.00000,52.00000,3.638840e-09,0.91892
117.33100, 25.46667,      1.42595,     88.29209,50.00000,52.00000,3.638840e-09,0.91892
117.38100, 25.48000,      1.43101,     88.29209,50.00000,52.00000,3.638840e-09,0.91892
117.42700, 25.49333,      1.43491,     88.29209,50.00000,52.00000,3.638840e-09,0.91892
117.49500, 25.50667,      1.43940,     88.29209,50.00000,52.00000,3.638840e-09,0.91892
117.55000, 25.52000,      1.44427,     88.29209,50.00000,52.00000,3.638840e-09,0.91892
117.60200, 25.53333,      1.44740,     88.29209,50.00000,52.00000,3.638840e-09,0.91892
117.66800, 25.54667,      1.45170,     88.32372,50.00000,52.00000,3.638840e-09,0.91892
117.70900, 25.56000,      1.45579,     88.32372,50.00000,52.00000,3.640960e-09,0.91893
117.75900, 25.57333,      1.46202,     88.32372,50.00000,52.00000,3.640960e-09,0.91893
117.81800, 25.58667,      1.46554,     88.32372,50.00000,52.00000,3.640960e-09,0.91893
117.87800, 25.60000,      1.47042,     88.32372,50.00000,52.00000,3.640960e-09,0.91893
117.92700, 25.61333,      1.47470,     88.32372,50.00000,52.00000,3.640960e-09,0.91893
117.97700, 25.62667,      1.47841,     88.32372,50.00000,52.00000,3.640960e-09,0.91893
118.02000, 25.64000,      1.48251,     88.32372,50.00000,52.00000,3.640960e-09,0.91893
118.09300, 25.65333,      1.48681,     88.33163,50.00000,52.00000,3.640960e-09,0.91893
118.14200, 25.66667,      1.49149,     88.35512,50.00000,52.00000,3.640960e-09,0.91893
118.18800, 25.68000,      1.49539,     88.35512,50.00000,52.00000,3.640960e-09,0.91893
118.24700, 25.69333,      1.49930,     88.35512,50.00000,52.00000,3.640960e-09,0.91893
118.30000, 25.70667,      1.50340,     88.36302,50.00000,52.00000,3.640960e-09,0.91893
118.35600, 25.72000,      1.50808,     88.38674,50.00000,52.00000,3.643951e-09,0.91892
118.42800, 25.73333,      1.51258,     88.38674,50.00000,52.00000,3.643951e-09,0.91892
118.46400, 25.74667,      1.51803,     88.38674,50.00000,52.00000,3.643951e-09,0.91892
118.53200, 25.76000,      1.52233,     88.38674,50.00000,52.00000,3.643951e-09,0.91892
118.58500, 25.77333,      1.52643,     88.38674,50.00000,52.00000,3.643951e-09,0.91892
118.64800, 25.78667,      1.53073,     88.38674,50.00000,52.00000,3.643951e-09,0.91892
118.69900, 25.80000,      1.53444,     88.38674,50.00000,52.00000,3.643951e-09,0.91892
118.75100, 25.81333,      1.53874,     88.38674,50.00000,52.00000,3.643951e-09,0.91892
118.80100, 25.82667,      1.54303,     88.38674,50.00000,52.00000,3.643951e-09,0.91892
118.86600, 25.84000,      1.54714,     88.38674,50.00000,52.00000,3.643951e-09,0.91892
118.94000, 25.85333,      1.55203,     88.42093,50.00000,52.00000,3.643951e-09,0.91892
118.99700, 25.86667,      1.55652,     88.42093,50.00000,52.00000,3.643951e-09,0.91892
119.04500, 25.88000,      1.56024,     88.42093,50.00000,52.00000,3.640958e-09,0.91892
119.10200, 25.89333,      1.56376,     88.43674,50.00000,52.00000,3.640958e-09,0.91892
119.14500, 25.90667,      1.56882,     88.44465,50.00000,52.00000,3.640958e-09,0.91892
119.21200, 25.92000,      1.57332,     88.44465,50.00000,52.00000,3.640958e-09,0.91892
119.27300, 25.93333,      1.57569,     88.44465,50.00000,52.00000,3.640958e-09,0.91892
119.31600, 25.94667,      1.57998,     88.44465,50.00000,52.00000,3.640958e-09,0.91892
119.37100, 25.96000,      1.58428,     88.45256,50.00000,52.00000,3.640958e-09,0.91892
119.43200, 25.97333,      1.58858,     88.45256,50.00000,52.00000,3.640958e-09,0.91892
119.49400, 25.98667,      1.59211,     88.45256,50.00000,52.00000,3.640958e-09,0.91892
119.55100, 26.00000,      1.59699,     88.45256,50.00000,52.00000,3.640958e-09,0.91892
119.61000, 26.01333,      1.59993,     88.45256,50.00000,52.00000,3.640958e-09,0.91892
119.66500, 26.02667,      1.60404,     88.47628,50.00000,52.00000,3.640958e-09,0.91892
119.73300, 26.04000,      1.60796,     88.47628,50.00000,52.00000,3.640958e-09,0.91892
119.78800, 26.05333,      1.61284,     88.48419,50.00000,52.00000,3.639478e-09,0.91892
119.84500, 26.06667,      1.61714,     88.48419,50.00000,52.00000,3.639478e-09,0.91892
119.90300, 26.08000,      1.62145,     88.48419,50.00000,52.00000,3.639478e-09,0.91892
119.96100, 26.09333,      1.62497,     88.48419,50.00000,52.00000,3.639478e-09,0.91892
120.03000, 26.10667,      1.62851,     88.48419,50.00000,52.00000,3.639478e-09,0.91892
120.07600, 26.12000,      1.63203,     88.48419,50.00000,52.00000,3.639478e-09,0.91892
120.12400, 26.13333,      1.63749,     88.50000,50.00000,52.00000,3.639478e-09,0.91892
120.18000, 26.14667,      1.64121,     88.50000,50.00000,52.00000,3.639478e-09,0.91892
120.25100, 26.16000,      1.64203,     88.50000,50.00000,52.00000,3.639478e-09,0.91892
120.31100, 26.17333,      1.64730,     88.50000,50.00000,52.00000,3.639478e-09,0.91892
120.37400, 26.18667,      1.65142,     88.50000,50.00000,52.00000,3.639478e-09,0.91892
120.44800, 26.20000,      1.65612,     88.50791,50.00000,52.00000,3.639478e-09,0.91892
120.49400, 26.21333,      1.66080,     88.51581,50.00000,52.00000,3.641850e-09,0.91893
120.54300, 26.22667,      1.66336,     88.51581,50.00000,52.00000,3.641850e-09,0.91893
120.61200, 26.24000,      1.66651,     88.51581,50.00000,52.00000,3.641850e-09,0.91893
120.67600, 26.25333,      1.67159,     88.53930,50.00000,52.00000,3.641850e-09,0.91893
120.73000, 26.26667,      1.67570,     88.54721,50.00000,52.00000,3.641850e-09,0.91893
120.79000, 26.28000,      1.67942,     88.54721,50.00000,52.00000,3.641850e-09,0.91893
120.84000, 26.29333,      1.68159,     88.54721,50.00000,52.00000,3.641850e-09,0.91893
120.91200, 26.30667,      1.68591,     88.54721,50.00000,52.00000,3.641850e-09,0.91893
120.97900, 26.32000,      1.69022,     88.57093,50.00000,52.00000,3.641850e-09,0.91893
121.02500, 26.33333,      1.69471,     88.57884,50.00000,52.00000,3.641850e-09,0.91893
121.09000, 26.34667,      1.69631,     88.57884,50.00000,52.00000,3.641850e-09,0.91893
121.14600, 26.36000,      1.70061,     88.57884,50.00000,52.00000,3.641850e-09,0.91893
121.20100, 26.37333,      1.70453,     88.57884,50.00000,52.00000,3.641850e-09,0.91893
121.26700, 26.38667,      1.70768,     88.57884,50.00000,52.00000,3.634790e-09,0.91893
121.33200, 26.40000,      1.71160,     88.57884,50.00000,52.00000,3.634790e-09,0.91893
121.39200, 26.41333,      1.71552,     88.57884,50.00000,52.00000,3.634790e-09,0.91893
121.44200, 26.42667,      1.71925,     88.57884,50.00000,52.00000,3.634790e-09,0.91893
121.50500, 26.44000,      1.72259,     88.57884,50.00000,52.00000,3.634790e-09,0.91893
121.58400, 26.45333,      1.72633,     88.57884,50.00000,52.00000,3.634790e-09,0.91893
121.63100, 26.46667,      1.73005,     88.57884,50.00000,52.00000,3.634790e-09,0.91893
121.70200, 26.48000,      1.73417,     88.57884,50.00000,52.00000,3.634790e-09,0.91893
121.75600, 26.49333,      1.73615,     88.59465,50.00000,52.00000,3.634790e-09,0.91893
121.81600, 26.50667,      1.73871,     88.61047,50.00000,52.00000,3.634790e-09,0.91893
121.87500, 26.52000,      1.74264,     88.61047,50.00000,52.00000,3.634790e-09,0.91893
121.93100, 26.53333,      1.74733,     88.61047,50.00000,52.00000,3.634790e-09,0.91893
121.99700, 26.54667,      1.75184,     88.61047,50.00000,52.00000,3.634790e-09,0.91893
122.06500, 26.56000,      1.75577,     88.61047,50.00000,52.00000,3.645976e-09,0.91892
122.12100, 26.57333,      1.75969,     88.61047,50.00000,52.00000,3.645976e-09,0.91892
122.19200, 26.58667,      1.76324,     88.62628,50.00000,52.00000,3.645976e-09,0.91892
122.25900, 26.60000,      1.76561,     88.64209,50.00000,52.00000,3.645976e-09,0.91892
122.31600, 26.61333,      1.76740,     88.64209,50.00000,52.00000,3.645976e-09,0.91892
122.37600, 26.62667,      1.77171,     88.64209,50.00000,52.00000,3.645976e-09,0.91892
122.42800, 26.64000,      1.77563,     88.64209,50.00000,52.00000,3.645976e-09,0.91892
122.50500, 26.65333,      1.77918,     88.64209,50.00000,52.00000,3.645976e-09,0.91892
122.56200, 26.66667,      1.78233,     88.64209,50.00000,52.00000,3.645976e-09,0.91892
122.62800, 26.68000,      1.78432,     88.64209,50.00000,52.00000,3.645976e-09,0.91892
122.69800, 26.69333,      1.78786,     88.65767,50.00000,52.00000,3.645976e-09,0.91892
122.76000, 26.70667,      1.79121,     88.67349,50.00000,52.00000,3.639223e-09,0.91892
122.81600, 26.72000,      1.79552,     88.67349,50.00000,52.00000,3.639223e-09,0.91892
122.87600, 26.73333,      1.79925,     88.67349,50.00000,52.00000,3.639223e-09,0.91892
122.94400, 26.74667,      1.80085,     88.67349,50.00000,52.00000,3.639223e-09,0.91892
123.00700, 26.76000,      1.80381,     88.69721,50.00000,52.00000,3.639223e-09,0.91892
123.06500, 26.77333,      1.80793,     88.70512,50.00000,52.00000,3.639223e-09,0.91892
123.12200, 26.78667,      1.81225,     88.70512,50.00000,52.00000,3.639223e-09,0.91892
123.19500, 26.80000,      1.81638,     88.70512,50.00000,52.00000,3.639223e-09,0.91892
123.24400, 26.81333,      1.81835,     88.70512,50.00000,52.00000,3.639223e-09,0.91892
123.31700, 26.82667,      1.82035,     88.70512,50.00000,52.00000,3.639223e-09,0.91892
123.38700, 26.84000,      1.82467,     88.70512,50.00000,52.00000,3.639223e-09,0.91892
123.45500, 26.85333,      1.82764,     88.70512,50.00000,52.00000,3.639223e-09,0.91892
123.50800, 26.86667,      1.83059,     88.70512,50.00000,52.00000,3.641557e-09,0.91892
123.58300, 26.88000,      1.83434,     88.70512,50.00000,52.00000,3.641557e-09,0.91892
123.63500, 26.89333,      1.83807,     88.70512,50.00000,52.00000,3.641557e-09,0.91892
123.69700, 26.90667,      1.84161,     88.70512,50.00000,52.00000,3.641557e-09,0.91892
123.76500, 26.92000,      1.84496,     88.70512,50.00000,52.00000,3.641557e-09,0.91892
123.83200, 26.93333,      1.84851,     88.70512,50.00000,52.00000,3.641557e-09,0.91892
123.89800, 26.94667,      1.85225,     88.70512,50.00000,52.00000,3.641557e-09,0.91892
123.95800, 26.96000,      1.85365,     88.70512,50.00000,52.00000,3.641557e-09,0.91892
124.01800, 26.97333,      1.85487,     88.70512,50.00000,52.00000,3.641557e-09,0.91892
124.10600, 26.98667,      1.85862,     88.71302,50.00000,52.00000,3.641557e-09,0.91892
124.15700, 27.00000,      1.86313,     88.73674,50.00000,52.00000,3.641557e-09,0.91892
124.22000, 27.01333,      1.86629,     88.73674,50.00000,52.00000,3.641557e-09,0.91892
124.28400, 27.02667,      1.86944,     88.73674,50.00000,52.00000,3.641557e-09,0.91892
124.35300, 27.04000,      1.87144,     88.73674,50.00000,52.00000,3.640854e-09,0.91892
124.42100, 27.05333,      1.87266,     88.74465,50.00000,52.00000,3.640854e-09,0.91892
124.48000, 27.06667,      1.87601,     88.76837,50.00000,52.00000,3.640854e-09,0.91892
124.55200, 27.08000,      1.88131,     88.76837,50.00000,52.00000,3.640854e-09,0.91892
124.60700, 27.09333,      1.88427,     88.76837,50.00000,52.00000,3.640854e-09,0.91892
124.67600, 27.10667,      1.88607,     88.76837,50.00000,52.00000,3.640854e-09,0.91892
124.74000, 27.12000,      1.88903,     88.76837,50.00000,52.00000,3.640854e-09,0.91892
124.80700, 27.13333,      1.89336,     88.77628,50.00000,52.00000,3.640854e-09,0.91892
124.87400, 27.14667,      1.89652,     88.79977,50.00000,52.00000,3.640854e-09,0.91892
124.93300, 27.16000,      1.89968,     88.79977,50.00000,52.00000,3.640854e-09,0.91892
125.00700, 27.17333,      1.90207,     88.79977,50.00000,52.00000,3.640854e-09,0.91892
125.07000, 27.18667,      1.90523,     88.79977,50.00000,52.00000,3.640854e-09,0.91892
125.13600, 27.20000,      1.90858,     88.79977,50.00000,52.00000,3.630724e-09,0.91892
125.19600, 27.21333,      1.91135,     88.79977,50.00000,52.00000,3.630724e-09,0.91892
125.27000, 27.22667,      1.91413,     88.79977,50.00000,52.00000,3.630724e-09,0.91892
125.32500, 27.24000,      1.91670,     88.79977,50.00000,52.00000,3.630724e-09,0.91892
125.40400, 27.25333,      1.91968,     88.79977,50.00000,52.00000,3.630724e-09,0.91892
125.46200, 27.26667,      1.92245,     88.79977,50.00000,52.00000,3.630724e-09,0.91892
125.52800, 27.28000,      1.92503,     88.79977,50.00000,52.00000,3.630724e-09,0.91892
125.59800, 27.29333,      1.92547,     88.79977,50.00000,52.00000,3.630724e-09,0.91892
125.65600, 27.30667,      1.93058,     88.79977,50.00000,52.00000,3.630724e-09,0.91892
125.73100, 27.32000,      1.93375,     88.79977,50.00000,52.00000,3.630724e-09,0.91892
125.79700, 27.33333,      1.93613,     88.79977,50.00000,52.00000,3.630724e-09,0.91892
125.87400, 27.34667,      1.93717,     88.79977,50.00000,52.00000,3.630724e-09,0.91892
125.94400, 27.36000,      1.94092,     88.79977,50.00000,52.00000,3.637921e-09,0.91892
125.99800, 27.37333,      1.94466,     88.79977,50.00000,52.00000,3.637921e-09,0.91892
126.05500, 27.38667,      1.94781,     88.80767,50.00000,52.00000,3.637921e-09,0.91892
126.13100, 27.40000,      1.95040,     88.80767,50.00000,52.00000,3.637921e-09,0.91892
126.20100, 27.41333,      1.95377,     88.80767,50.00000,52.00000,3.637921e-09,0.91892
126.27600, 27.42667,      1.95616,     88.82349,50.00000,52.00000,3.637921e-09,0.91892
126.33000, 27.44000,      1.95951,     88.83140,50.00000,52.00000,3.637921e-09,0.91892
126.40500, 27.45333,      1.96230,     88.83140,50.00000,52.00000,3.637921e-09,0.91892
126.46200, 27.46667,      1.96487,     88.83140,50.00000,52.00000,3.637921e-09,0.91892
126.53000, 27.48000,      1.96687,     88.83140,50.00000,52.00000,3.637921e-09,0.91892
126.58900, 27.49333,      1.96965,     88.83140,50.00000,52.00000,3.637921e-09,0.91892
126.66300, 27.50667,      1.97263,     88.83140,50.00000,52.00000,3.637921e-09,0.91892
126.73000, 27.52000,      1.97463,     88.83140,50.00000,52.00000,3.636846e-09,0.91892
126.79900, 27.53333,      1.97818,     88.85512,50.00000,52.00000,3.636846e-09,0.91892
126.86800, 27.54667,      1.98194,     88.86302,50.00000,52.00000,3.636846e-09,0.91892
126.92800, 27.56000,      1.98393,     88.86302,50.00000,52.00000,3.636846e-09,0.91892
127.00100, 27.57333,      1.98477,     88.87884,50.00000,52.00000,3.636846e-09,0.91892
127.06500, 27.58667,      1.98736,     88.89465,50.00000,52.00000,3.636846e-09,0.91892
127.14800, 27.60000,      1.99054,     88.89465,50.00000,52.00000,3.636846e-09,0.91892
127.21300, 27.61333,      1.99449,     88.89465,50.00000,52.00000,3.636846e-09,0.91892
127.27500, 27.62667,      1.99785,     88.89465,50.00000,52.00000,3.636846e-09,0.91892
127.33600, 27.64000,      2.00120,     88.89465,50.00000,52.00000,3.636846e-09,0.91892
127.41400, 27.65333,      2.00224,     88.89465,50.00000,52.00000,3.636846e-09,0.91892
127.47600, 27.66667,      2.00424,     88.89465,50.00000,52.00000,3.636846e-09,0.91892
127.54900, 27.68000,      2.00723,     88.89465,50.00000,52.00000,3.646933e-09,0.91892
127.61100, 27.69333,      2.01253,     88.89465,50.00000,52.00000,3.646933e-09,0.91892
127.67400, 27.70667,      2.01395,     88.89465,50.00000,52.00000,3.646933e-09,0.91892
127.74700, 27.72000,      2.01557,     88.89465,50.00000,52.00000,3.646933e-09,0.91892
127.81700, 27.73333,      2.01719,     88.89465,50.00000,52.00000,3.646933e-09,0.91892
127.89000, 27.74667,      2.01997,     88.89465,50.00000,52.00000,3.646933e-09,0.91892
127.94600, 27.76000,      2.02314,     88.89465,50.00000,52.00000,3.646933e-09,0.91892
128.01801, 27.77333,      2.02495,     88.89465,50.00000,52.00000,3.646933e-09,0.91892
128.09100, 27.78667,      2.02813,     88.89465,50.00000,52.00000,3.646933e-09,0.91892
128.16400, 27.80000,      2.03111,     88.89465,50.00000,52.00000,3.646933e-09,0.91892
128.22099, 27.81333,      2.03350,     88.89465,50.00000,52.00000,3.646933e-09,0.91892
128.28999, 27.82667,      2.03570,     88.91814,50.00000,52.00000,3.646933e-09,0.91892
