Chromatogram RI	
X:	Y:
2.01333	-0.066
2.01500	-0.069
2.01667	-0.067
2.01833	-0.060
2.02000	-0.055
2.02167	-0.053
2.02333	-0.049
2.02500	-0.047
2.02667	-0.049
2.02833	-0.055
2.03000	-0.058
2.03167	-0.058
2.03333	-0.055
2.03500	-0.053
2.03667	-0.058
2.03833	-0.059
2.04000	-0.057
2.04167	-0.056
2.04333	-0.050
2.04500	-0.043
2.04667	-0.044
2.04833	-0.048
2.05000	-0.060
2.05167	-0.066
2.05333	-0.065
2.05500	-0.063
2.05667	-0.061
2.05833	-0.060
2.06000	-0.059
2.06167	-0.059
2.06333	-0.058
2.06500	-0.050
2.06667	-0.043
2.06833	-0.044
2.07000	-0.047
2.07167	-0.057
2.07333	-0.066
2.07500	-0.070
2.07667	-0.067
2.07833	-0.060
2.08000	-0.058
2.08167	-0.059
2.08333	-0.057
2.08500	-0.054
2.08667	-0.053
2.08833	-0.051
2.09000	-0.051
2.09167	-0.052
2.09333	-0.055
2.09500	-0.058
2.09667	-0.060
2.09833	-0.060
2.10000	-0.060
2.10167	-0.057
2.10333	-0.053
2.10500	-0.048
2.10667	-0.045
2.10833	-0.050
2.11000	-0.058
2.11167	-0.058
2.11333	-0.053
2.11500	-0.049
2.11667	-0.047
2.11833	-0.050
2.12000	-0.055
2.12167	-0.055
2.12333	-0.051
2.12500	-0.047
2.12667	-0.039
2.12833	-0.036
2.13000	-0.039
2.13167	-0.047
2.13333	-0.057
2.13500	-0.064
2.13667	-0.063
2.13833	-0.061
2.14000	-0.056
2.14167	-0.051
2.14333	-0.051
2.14500	-0.051
2.14667	-0.044
2.14833	-0.043
2.15000	-0.042
2.15167	-0.048
2.15333	-0.052
2.15500	-0.054
2.15667	-0.055
2.15833	-0.052
2.16000	-0.047
2.16167	-0.040
2.16333	-0.036
2.16500	-0.035
2.16667	-0.040
2.16833	-0.043
2.17000	-0.050
2.17167	-0.050
2.17333	-0.049
2.17500	-0.050
2.17667	-0.052
2.17833	-0.059
2.18000	-0.061
2.18167	-0.058
2.18333	-0.056
2.18500	-0.053
2.18667	-0.045
2.18833	-0.039
2.19000	-0.042
2.19167	-0.049
2.19333	-0.054
2.19500	-0.058
2.19667	-0.058
2.19833	-0.058
2.20000	-0.060
2.20167	-0.056
2.20333	-0.057
2.20500	-0.054
2.20667	-0.051
2.20833	-0.045
2.21000	-0.041
2.21167	-0.047
2.21333	-0.053
2.21500	-0.061
2.21667	-0.066
2.21833	-0.064
2.22000	-0.059
2.22167	-0.055
2.22333	-0.053
2.22500	-0.051
2.22667	-0.052
2.22833	-0.049
2.23000	-0.046
2.23167	-0.048
2.23333	-0.054
2.23500	-0.057
2.23667	-0.057
2.23833	-0.060
2.24000	-0.058
2.24167	-0.058
2.24333	-0.057
2.24500	-0.056
2.24667	-0.053
2.24833	-0.044
2.25000	-0.043
2.25167	-0.049
2.25333	-0.052
2.25500	-0.054
2.25667	-0.052
2.25833	-0.052
2.26000	-0.053
2.26167	-0.055
2.26333	-0.053
2.26500	-0.050
2.26667	-0.047
2.26833	-0.037
2.27000	-0.033
2.27167	-0.037
2.27333	-0.047
2.27500	-0.058
2.27667	-0.063
2.27833	-0.062
2.28000	-0.058
2.28167	-0.055
2.28333	-0.055
2.28500	-0.054
2.28667	-0.050
2.28833	-0.045
2.29000	-0.037
2.29167	-0.035
2.29333	-0.039
2.29500	-0.044
2.29667	-0.048
2.29833	-0.053
2.30000	-0.053
2.30167	-0.048
2.30333	-0.044
2.30500	-0.044
2.30667	-0.040
2.30833	-0.037
2.31000	-0.033
2.31167	-0.034
2.31333	-0.036
